,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AXP,AXP,AXP,AXP,AXP,AXP,BA,BA,BA,BA,BA,BA,CAT,CAT,CAT,CAT,CAT,CAT,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,CVX,CVX,CVX,CVX,CVX,CVX,DIS,DIS,DIS,DIS,DIS,DIS,GS,GS,GS,GS,GS,GS,HD,HD,HD,HD,HD,HD,IBM,IBM,IBM,IBM,IBM,IBM,INTC,INTC,INTC,INTC,INTC,INTC,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,JPM,JPM,JPM,JPM,JPM,JPM,KO,KO,KO,KO,KO,KO,MCD,MCD,MCD,MCD,MCD,MCD,MMM,MMM,MMM,MMM,MMM,MMM,MRK,MRK,MRK,MRK,MRK,MRK,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,NKE,NKE,NKE,NKE,NKE,NKE,PFE,PFE,PFE,PFE,PFE,PFE,PG,PG,PG,PG,PG,PG,TRV,TRV,TRV,TRV,TRV,TRV,UNH,UNH,UNH,UNH,UNH,UNH,V,V,V,V,V,V,VZ,VZ,VZ,VZ,VZ,VZ,WBA,WBA,WBA,WBA,WBA,WBA,WMT,WMT,WMT,WMT,WMT,WMT,XOM,XOM,XOM,XOM,XOM,XOM
,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME
2020-06-12 10:25:00,343.04,5,2020-06-12 10:24:34,345.04,10,2020-06-12 10:24:34,100.75,6,2020-06-12 10:24:34,102.29,1,2020-06-12 10:24:34,186.31,2,2020-06-12 10:24:34,190.54,1,2020-06-12 10:24:34,123.52,11,2020-06-12 10:24:34,125.2,10,2020-06-12 10:24:34,44.73,26,2020-06-12 10:24:34,45.86,22,2020-06-12 10:24:34,91.96,4,2020-06-12 10:24:34,93.86,24,2020-06-12 10:24:34,114.91,2,2020-06-12 10:24:34,117.0,31,2020-06-12 10:24:34,200.34,2,2020-06-12 10:24:34,202.99,5,2020-06-12 10:24:34,242.31,1,2020-06-12 10:24:34,246.45,1,2020-06-12 10:24:34,121.03,3,2020-06-12 10:24:34,123.13,4,2020-06-12 10:24:34,59.76,21,2020-06-12 10:24:34,60.96,14,2020-06-12 10:24:34,142.16,5,2020-06-12 10:24:34,143.74,5,2020-06-12 10:24:34,99.02,5,2020-06-12 10:24:34,101.14,4,2020-06-12 10:24:34,45.93,17,2020-06-12 10:24:34,46.25,24,2020-06-12 10:24:34,189.34,5,2020-06-12 10:25:00,191.23,9,2020-06-12 10:24:34,155.72,1,2020-06-12 10:24:34,157.5,1,2020-06-12 10:24:34,76.73,4,2020-06-12 10:24:34,78.12,1,2020-06-12 10:24:34,189.83,11,2020-06-12 10:24:34,191.72,17,2020-06-12 10:24:34,96.47,4,2020-06-12 10:24:34,97.99,1,2020-06-12 10:24:34,33.53,49,2020-06-12 10:24:34,34.11,49,2020-06-12 10:24:34,116.05,4,2020-06-12 10:24:34,117.2,3,2020-06-12 10:24:34,113.53,4,2020-06-12 10:24:40,115.15,9,2020-06-12 10:24:34,289.5,1,2020-06-12 10:24:34,294.1,3,2020-06-12 10:24:34,192.7,8,2020-06-12 10:24:34,194.82,2,2020-06-12 10:24:34,56.48,38,2020-06-12 10:24:34,56.86,1,2020-06-12 10:24:34,41.64,3,2020-06-12 10:24:34,42.6,9,2020-06-12 10:24:34,119.71,3,2020-06-12 10:24:34,120.87,1,2020-06-12 10:24:34,47.66,3,2020-06-12 10:24:34,48.63,13,2020-06-12 10:24:34
2020-06-12 10:27:00,343.04,5,2020-06-12 10:24:34,344.53,3,2020-06-12 10:24:34,100.75,6,2020-06-12 10:24:34,102.13,3,2020-06-12 10:24:34,184.47,1,2020-06-12 10:24:34,189.49,10,2020-06-12 10:24:34,123.52,11,2020-06-12 10:24:34,125.2,10,2020-06-12 10:24:34,44.73,26,2020-06-12 10:24:34,45.86,22,2020-06-12 10:24:34,91.96,4,2020-06-12 10:24:34,93.46,3,2020-06-12 10:24:34,114.75,13,2020-06-12 10:24:34,116.81,9,2020-06-12 10:24:34,199.21,1,2020-06-12 10:24:34,202.99,5,2020-06-12 10:24:34,242.07,4,2020-06-12 10:24:34,246.45,1,2020-06-12 10:24:34,121.03,3,2020-06-12 10:24:34,123.13,4,2020-06-12 10:24:34,59.76,21,2020-06-12 10:24:34,60.86,17,2020-06-12 10:24:34,142.16,5,2020-06-12 10:24:34,143.74,5,2020-06-12 10:24:34,99.0,33,2020-06-12 10:24:34,101.02,3,2020-06-12 10:24:34,45.93,17,2020-06-12 10:24:34,46.25,24,2020-06-12 10:24:34,188.76,2,2020-06-12 10:26:58,190.86,2,2020-06-12 10:24:34,155.36,3,2020-06-12 10:26:59,157.5,1,2020-06-12 10:24:34,76.73,4,2020-06-12 10:24:34,77.92,3,2020-06-12 10:24:34,189.82,20,2020-06-12 10:24:34,191.35,18,2020-06-12 10:24:34,96.35,2,2020-06-12 10:26:57,97.49,6,2020-06-12 10:24:34,33.53,49,2020-06-12 10:24:34,34.11,49,2020-06-12 10:24:34,116.04,8,2020-06-12 10:24:34,117.32,5,2020-06-12 10:26:41,113.01,1,2020-06-12 10:26:50,114.92,8,2020-06-12 10:24:34,289.5,1,2020-06-12 10:24:34,293.6,1,2020-06-12 10:24:34,192.7,8,2020-06-12 10:24:34,194.82,2,2020-06-12 10:24:34,56.48,38,2020-06-12 10:24:34,56.86,1,2020-06-12 10:24:34,41.64,3,2020-06-12 10:24:34,42.6,9,2020-06-12 10:24:34,119.71,3,2020-06-12 10:24:34,120.87,1,2020-06-12 10:24:34,47.57,22,2020-06-12 10:27:00,48.57,5,2020-06-12 10:24:34
2020-06-12 10:28:00,342.95,3,2020-06-12 10:27:49,344.21,5,2020-06-12 10:27:04,100.72,2,2020-06-12 10:27:53,102.05,4,2020-06-12 10:27:04,184.5,1,2020-06-12 10:27:04,189.24,51,2020-06-12 10:27:04,123.52,11,2020-06-12 10:27:04,125.2,10,2020-06-12 10:27:04,44.73,26,2020-06-12 10:27:04,45.86,22,2020-06-12 10:27:04,91.96,4,2020-06-12 10:27:04,93.38,11,2020-06-12 10:27:04,114.75,13,2020-06-12 10:27:04,116.71,18,2020-06-12 10:27:04,199.26,1,2020-06-12 10:27:04,202.99,5,2020-06-12 10:27:04,242.07,4,2020-06-12 10:27:04,246.45,1,2020-06-12 10:27:04,121.03,3,2020-06-12 10:27:04,123.13,4,2020-06-12 10:27:04,59.76,21,2020-06-12 10:27:04,60.92,7,2020-06-12 10:27:04,142.16,5,2020-06-12 10:27:04,143.74,5,2020-06-12 10:27:04,99.0,33,2020-06-12 10:27:04,101.04,2,2020-06-12 10:27:04,45.93,17,2020-06-12 10:27:04,46.25,24,2020-06-12 10:27:04,188.76,2,2020-06-12 10:27:04,190.85,6,2020-06-12 10:27:04,155.19,2,2020-06-12 10:27:50,157.4,1,2020-06-12 10:27:04,76.73,4,2020-06-12 10:27:04,77.87,2,2020-06-12 10:27:04,189.82,20,2020-06-12 10:27:04,191.39,4,2020-06-12 10:27:04,96.24,4,2020-06-12 10:27:53,97.38,1,2020-06-12 10:27:04,33.53,49,2020-06-12 10:27:04,34.11,49,2020-06-12 10:27:04,116.11,4,2020-06-12 10:27:04,117.32,5,2020-06-12 10:27:04,113.01,1,2020-06-12 10:27:04,114.89,2,2020-06-12 10:27:04,289.5,1,2020-06-12 10:27:04,293.45,1,2020-06-12 10:27:04,192.7,8,2020-06-12 10:27:04,194.82,2,2020-06-12 10:27:04,56.48,38,2020-06-12 10:27:04,56.86,1,2020-06-12 10:27:04,41.64,3,2020-06-12 10:27:04,42.6,9,2020-06-12 10:27:04,119.71,3,2020-06-12 10:27:04,120.87,1,2020-06-12 10:27:04,47.56,38,2020-06-12 10:27:16,48.56,13,2020-06-12 10:27:04
2020-06-12 10:29:00,342.81,1,2020-06-12 10:29:00,343.95,6,2020-06-12 10:27:04,100.68,1,2020-06-12 10:28:49,102.0,4,2020-06-12 10:27:04,183.74,3,2020-06-12 10:27:04,187.78,3,2020-06-12 10:27:04,123.52,11,2020-06-12 10:27:04,125.2,10,2020-06-12 10:27:04,44.73,26,2020-06-12 10:27:04,45.86,22,2020-06-12 10:27:04,91.96,4,2020-06-12 10:27:04,93.2,1,2020-06-12 10:27:04,114.75,13,2020-06-12 10:27:04,116.63,24,2020-06-12 10:27:04,198.44,5,2020-06-12 10:27:04,202.58,1,2020-06-12 10:27:04,242.07,4,2020-06-12 10:27:04,246.45,1,2020-06-12 10:27:04,121.03,3,2020-06-12 10:27:04,123.13,4,2020-06-12 10:27:04,59.76,21,2020-06-12 10:27:04,60.87,15,2020-06-12 10:27:04,142.16,5,2020-06-12 10:27:04,143.62,1,2020-06-12 10:27:04,99.0,33,2020-06-12 10:27:04,100.9,4,2020-06-12 10:27:04,45.93,17,2020-06-12 10:27:04,46.25,24,2020-06-12 10:27:04,188.76,2,2020-06-12 10:27:04,190.81,4,2020-06-12 10:27:04,155.19,1,2020-06-12 10:28:44,157.36,1,2020-06-12 10:27:04,76.73,6,2020-06-12 10:28:59,77.78,5,2020-06-12 10:27:04,189.82,20,2020-06-12 10:27:04,191.12,3,2020-06-12 10:27:04,96.24,4,2020-06-12 10:27:53,97.43,2,2020-06-12 10:27:04,33.53,49,2020-06-12 10:27:04,34.11,49,2020-06-12 10:27:04,115.98,11,2020-06-12 10:27:04,117.32,5,2020-06-12 10:27:04,112.86,3,2020-06-12 10:28:44,114.75,4,2020-06-12 10:27:04,289.5,1,2020-06-12 10:27:04,293.28,3,2020-06-12 10:27:04,192.7,8,2020-06-12 10:27:04,194.82,2,2020-06-12 10:27:04,56.48,38,2020-06-12 10:27:04,56.86,1,2020-06-12 10:27:04,41.64,3,2020-06-12 10:27:04,42.6,9,2020-06-12 10:27:04,119.71,3,2020-06-12 10:27:04,120.87,1,2020-06-12 10:27:04,47.47,8,2020-06-12 10:29:00,48.46,12,2020-06-12 10:27:04
2020-06-12 10:30:00,342.31,3,2020-06-12 10:29:55,343.46,1,2020-06-12 10:29:34,100.58,2,2020-06-12 10:29:59,101.88,2,2020-06-12 10:29:34,183.79,11,2020-06-12 10:29:34,188.03,2,2020-06-12 10:29:34,123.52,11,2020-06-12 10:29:34,125.16,6,2020-06-12 10:29:34,44.73,26,2020-06-12 10:29:34,45.86,22,2020-06-12 10:29:34,91.96,4,2020-06-12 10:29:34,93.21,4,2020-06-12 10:29:34,114.75,13,2020-06-12 10:29:34,116.53,2,2020-06-12 10:29:34,198.38,2,2020-06-12 10:29:34,202.54,1,2020-06-12 10:29:34,242.07,4,2020-06-12 10:29:34,246.32,1,2020-06-12 10:29:34,121.03,3,2020-06-12 10:29:34,123.13,4,2020-06-12 10:29:34,59.73,18,2020-06-12 10:29:58,60.73,22,2020-06-12 10:29:34,142.16,5,2020-06-12 10:29:34,143.68,2,2020-06-12 10:29:34,99.0,33,2020-06-12 10:29:34,100.68,1,2020-06-12 10:29:34,45.93,17,2020-06-12 10:29:34,46.25,24,2020-06-12 10:29:34,188.5,10,2020-06-12 10:30:00,190.62,5,2020-06-12 10:29:34,155.07,1,2020-06-12 10:29:56,157.26,4,2020-06-12 10:29:34,76.72,10,2020-06-12 10:30:00,77.77,8,2020-06-12 10:29:34,189.82,20,2020-06-12 10:29:34,191.07,2,2020-06-12 10:29:34,96.24,4,2020-06-12 10:29:34,97.36,5,2020-06-12 10:29:34,33.53,49,2020-06-12 10:29:34,34.11,49,2020-06-12 10:29:34,115.86,4,2020-06-12 10:29:34,117.32,5,2020-06-12 10:29:34,112.61,3,2020-06-12 10:30:00,114.58,5,2020-06-12 10:29:34,289.5,1,2020-06-12 10:29:34,293.72,2,2020-06-12 10:29:34,192.7,8,2020-06-12 10:29:34,194.82,2,2020-06-12 10:29:34,56.48,38,2020-06-12 10:29:34,56.86,1,2020-06-12 10:29:34,41.64,3,2020-06-12 10:29:34,42.6,9,2020-06-12 10:29:34,119.71,3,2020-06-12 10:29:34,120.87,1,2020-06-12 10:29:34,47.44,21,2020-06-12 10:29:34,48.45,8,2020-06-12 10:29:34
2020-06-12 10:31:00,342.2,12,2020-06-12 10:30:42,343.56,1,2020-06-12 10:29:34,100.44,1,2020-06-12 10:30:33,101.89,1,2020-06-12 10:29:34,183.33,7,2020-06-12 10:29:34,187.55,11,2020-06-12 10:29:34,123.36,7,2020-06-12 10:30:29,125.18,7,2020-06-12 10:29:34,44.73,26,2020-06-12 10:29:34,45.86,22,2020-06-12 10:29:34,91.96,4,2020-06-12 10:29:34,93.38,11,2020-06-12 10:29:34,114.75,13,2020-06-12 10:29:34,116.4,22,2020-06-12 10:29:34,198.63,2,2020-06-12 10:29:34,202.63,1,2020-06-12 10:29:34,242.07,4,2020-06-12 10:29:34,246.32,1,2020-06-12 10:29:34,121.03,3,2020-06-12 10:29:34,123.13,4,2020-06-12 10:29:34,59.67,11,2020-06-12 10:30:42,60.8,16,2020-06-12 10:29:34,142.16,5,2020-06-12 10:29:34,143.74,5,2020-06-12 10:29:34,99.0,33,2020-06-12 10:29:34,100.69,2,2020-06-12 10:29:34,45.93,17,2020-06-12 10:29:34,46.25,24,2020-06-12 10:29:34,188.5,10,2020-06-12 10:30:00,190.69,2,2020-06-12 10:29:34,154.9,3,2020-06-12 10:30:22,157.29,1,2020-06-12 10:29:34,76.68,11,2020-06-12 10:30:22,77.86,1,2020-06-12 10:29:34,189.82,20,2020-06-12 10:29:34,191.27,22,2020-06-12 10:29:34,96.24,4,2020-06-12 10:29:34,97.46,6,2020-06-12 10:29:34,33.53,49,2020-06-12 10:29:34,34.11,49,2020-06-12 10:29:34,115.89,6,2020-06-12 10:29:34,117.32,5,2020-06-12 10:29:34,112.56,2,2020-06-12 10:30:39,114.58,5,2020-06-12 10:29:34,289.5,1,2020-06-12 10:29:34,293.94,2,2020-06-12 10:29:34,192.7,8,2020-06-12 10:29:34,194.82,2,2020-06-12 10:29:34,56.48,38,2020-06-12 10:29:34,56.86,1,2020-06-12 10:29:34,41.64,3,2020-06-12 10:29:34,42.6,9,2020-06-12 10:29:34,119.71,3,2020-06-12 10:29:34,120.87,1,2020-06-12 10:29:34,47.31,35,2020-06-12 10:30:42,48.36,16,2020-06-12 10:29:34
2020-06-12 10:32:00,342.2,12,2020-06-12 10:30:42,343.72,5,2020-06-12 10:29:34,100.44,1,2020-06-12 10:30:33,101.94,1,2020-06-12 10:29:34,183.65,6,2020-06-12 10:29:34,187.95,2,2020-06-12 10:29:34,123.36,7,2020-06-12 10:30:29,125.03,7,2020-06-12 10:29:34,44.73,26,2020-06-12 10:29:34,45.86,22,2020-06-12 10:29:34,91.96,4,2020-06-12 10:29:34,93.23,3,2020-06-12 10:29:34,114.75,13,2020-06-12 10:29:34,116.38,13,2020-06-12 10:29:34,197.61,2,2020-06-12 10:29:34,202.56,1,2020-06-12 10:29:34,242.07,4,2020-06-12 10:29:34,246.42,4,2020-06-12 10:29:34,121.03,3,2020-06-12 10:29:34,123.08,2,2020-06-12 10:29:34,59.67,11,2020-06-12 10:30:42,60.71,29,2020-06-12 10:29:34,142.16,5,2020-06-12 10:29:34,143.72,3,2020-06-12 10:29:34,99.0,33,2020-06-12 10:29:34,100.56,3,2020-06-12 10:29:34,45.93,17,2020-06-12 10:29:34,46.25,24,2020-06-12 10:29:34,188.5,10,2020-06-12 10:30:00,190.8,5,2020-06-12 10:29:34,154.9,3,2020-06-12 10:30:22,157.28,5,2020-06-12 10:29:34,76.68,11,2020-06-12 10:30:22,77.81,2,2020-06-12 10:29:34,189.82,20,2020-06-12 10:29:34,191.23,3,2020-06-12 10:29:34,96.24,4,2020-06-12 10:29:34,97.61,4,2020-06-12 10:29:34,33.53,49,2020-06-12 10:29:34,34.11,49,2020-06-12 10:29:34,115.86,4,2020-06-12 10:29:34,117.32,5,2020-06-12 10:29:34,112.56,2,2020-06-12 10:30:39,114.56,3,2020-06-12 10:29:34,289.5,1,2020-06-12 10:29:34,293.59,2,2020-06-12 10:29:34,192.7,8,2020-06-12 10:29:34,194.82,2,2020-06-12 10:29:34,56.48,38,2020-06-12 10:29:34,56.86,1,2020-06-12 10:29:34,41.64,3,2020-06-12 10:29:34,42.6,9,2020-06-12 10:29:34,119.71,3,2020-06-12 10:29:34,120.87,1,2020-06-12 10:29:34,47.28,28,2020-06-12 10:31:38,48.28,15,2020-06-12 10:29:34
2020-06-12 10:33:00,342.2,12,2020-06-12 10:32:04,343.81,5,2020-06-12 10:32:04,100.44,1,2020-06-12 10:32:04,101.94,1,2020-06-12 10:32:04,183.33,7,2020-06-12 10:32:04,187.55,11,2020-06-12 10:32:04,123.25,3,2020-06-12 10:32:36,124.99,6,2020-06-12 10:32:04,44.73,26,2020-06-12 10:32:04,45.86,22,2020-06-12 10:32:04,91.96,4,2020-06-12 10:32:04,93.6,12,2020-06-12 10:32:04,114.75,13,2020-06-12 10:32:04,116.28,25,2020-06-12 10:32:04,198.21,2,2020-06-12 10:32:04,202.59,1,2020-06-12 10:32:04,242.07,4,2020-06-12 10:32:04,246.43,2,2020-06-12 10:32:04,121.03,3,2020-06-12 10:32:04,123.11,6,2020-06-12 10:32:04,59.67,11,2020-06-12 10:32:04,60.83,13,2020-06-12 10:32:04,142.16,5,2020-06-12 10:32:04,143.71,1,2020-06-12 10:32:04,99.0,33,2020-06-12 10:32:04,100.55,5,2020-06-12 10:32:04,45.93,29,2020-06-12 10:32:04,46.25,24,2020-06-12 10:32:04,188.5,10,2020-06-12 10:32:04,190.68,1,2020-06-12 10:32:04,154.71,1,2020-06-12 10:32:34,157.24,2,2020-06-12 10:32:04,76.68,11,2020-06-12 10:32:04,77.8,3,2020-06-12 10:32:04,189.82,20,2020-06-12 10:32:04,191.32,20,2020-06-12 10:32:04,96.24,4,2020-06-12 10:32:04,97.72,5,2020-06-12 10:32:04,33.53,49,2020-06-12 10:32:04,34.11,49,2020-06-12 10:32:04,115.86,4,2020-06-12 10:32:04,117.32,5,2020-06-12 10:32:04,112.56,7,2020-06-12 10:32:37,114.55,3,2020-06-12 10:32:04,289.5,1,2020-06-12 10:32:04,293.7,1,2020-06-12 10:32:04,192.7,8,2020-06-12 10:32:04,194.82,2,2020-06-12 10:32:04,56.48,38,2020-06-12 10:32:04,56.86,1,2020-06-12 10:32:04,41.64,3,2020-06-12 10:32:04,42.6,9,2020-06-12 10:32:04,119.71,3,2020-06-12 10:32:04,120.87,1,2020-06-12 10:32:04,47.24,13,2020-06-12 10:32:11,48.34,5,2020-06-12 10:32:04
2020-06-12 10:34:00,342.2,12,2020-06-12 10:32:04,343.47,2,2020-06-12 10:32:04,100.44,1,2020-06-12 10:32:04,101.84,3,2020-06-12 10:32:04,183.33,7,2020-06-12 10:32:04,187.45,2,2020-06-12 10:32:04,123.25,3,2020-06-12 10:32:36,124.97,1,2020-06-12 10:32:04,44.73,26,2020-06-12 10:32:04,45.86,22,2020-06-12 10:32:04,91.96,4,2020-06-12 10:32:04,93.23,3,2020-06-12 10:32:04,114.75,13,2020-06-12 10:32:04,116.22,10,2020-06-12 10:32:04,197.57,3,2020-06-12 10:32:04,202.44,1,2020-06-12 10:32:04,242.07,4,2020-06-12 10:32:04,246.45,1,2020-06-12 10:32:04,121.03,3,2020-06-12 10:32:04,122.84,2,2020-06-12 10:32:04,59.67,11,2020-06-12 10:32:04,60.74,23,2020-06-12 10:32:04,142.16,5,2020-06-12 10:32:04,143.62,1,2020-06-12 10:32:04,99.0,33,2020-06-12 10:32:04,100.48,3,2020-06-12 10:32:04,45.92,27,2020-06-12 10:33:41,46.25,24,2020-06-12 10:32:04,188.5,10,2020-06-12 10:32:04,190.52,3,2020-06-12 10:32:04,154.71,1,2020-06-12 10:32:34,157.12,3,2020-06-12 10:32:04,76.67,9,2020-06-12 10:33:42,77.75,8,2020-06-12 10:32:04,189.82,20,2020-06-12 10:32:04,191.17,15,2020-06-12 10:32:04,96.24,4,2020-06-12 10:32:04,97.76,5,2020-06-12 10:32:04,33.53,49,2020-06-12 10:32:04,34.11,49,2020-06-12 10:32:04,115.86,4,2020-06-12 10:32:04,117.32,5,2020-06-12 10:32:04,112.44,3,2020-06-12 10:33:43,114.39,2,2020-06-12 10:32:04,289.5,1,2020-06-12 10:32:04,293.29,4,2020-06-12 10:32:04,192.7,8,2020-06-12 10:32:04,194.82,2,2020-06-12 10:32:04,56.48,38,2020-06-12 10:32:04,56.86,1,2020-06-12 10:32:04,41.64,3,2020-06-12 10:32:04,42.6,9,2020-06-12 10:32:04,119.71,3,2020-06-12 10:32:04,120.87,1,2020-06-12 10:32:04,47.21,25,2020-06-12 10:33:44,48.21,4,2020-06-12 10:32:04
2020-06-12 10:35:00,342.17,14,2020-06-12 10:34:50,343.49,7,2020-06-12 10:34:34,100.4,2,2020-06-12 10:34:50,101.71,3,2020-06-12 10:34:34,183.33,7,2020-06-12 10:34:34,186.44,10,2020-06-12 10:34:34,123.25,3,2020-06-12 10:34:34,124.96,2,2020-06-12 10:34:34,44.73,26,2020-06-12 10:34:34,45.86,22,2020-06-12 10:34:34,91.96,4,2020-06-12 10:34:34,93.17,10,2020-06-12 10:34:34,114.75,13,2020-06-12 10:34:34,116.19,24,2020-06-12 10:34:34,197.57,3,2020-06-12 10:34:34,202.47,1,2020-06-12 10:34:34,242.07,4,2020-06-12 10:34:34,246.32,1,2020-06-12 10:34:34,121.03,3,2020-06-12 10:34:34,122.86,4,2020-06-12 10:34:34,59.67,11,2020-06-12 10:34:34,60.77,24,2020-06-12 10:34:34,142.16,5,2020-06-12 10:34:34,143.74,5,2020-06-12 10:34:34,99.0,33,2020-06-12 10:34:34,100.39,6,2020-06-12 10:34:34,45.92,27,2020-06-12 10:34:34,46.25,24,2020-06-12 10:34:34,188.33,4,2020-06-12 10:34:52,190.45,3,2020-06-12 10:34:34,154.68,5,2020-06-12 10:34:51,157.11,6,2020-06-12 10:34:34,76.67,9,2020-06-12 10:34:34,77.79,2,2020-06-12 10:34:34,189.82,20,2020-06-12 10:34:34,191.36,15,2020-06-12 10:34:34,96.24,4,2020-06-12 10:34:34,97.99,1,2020-06-12 10:34:34,33.53,49,2020-06-12 10:34:34,34.11,49,2020-06-12 10:34:34,115.98,11,2020-06-12 10:34:34,117.32,5,2020-06-12 10:34:34,112.44,3,2020-06-12 10:34:34,114.53,7,2020-06-12 10:34:34,289.5,1,2020-06-12 10:34:34,293.39,1,2020-06-12 10:34:34,192.7,8,2020-06-12 10:34:34,194.82,2,2020-06-12 10:34:34,56.48,38,2020-06-12 10:34:34,56.86,1,2020-06-12 10:34:34,41.64,3,2020-06-12 10:34:34,42.6,9,2020-06-12 10:34:34,119.71,3,2020-06-12 10:34:34,120.87,1,2020-06-12 10:34:34,47.15,34,2020-06-12 10:34:52,48.14,29,2020-06-12 10:34:34
2020-06-12 10:37:00,341.62,2,2020-06-12 10:36:55,342.9,1,2020-06-12 10:34:34,100.07,1,2020-06-12 10:36:33,101.4,2,2020-06-12 10:34:34,183.33,5,2020-06-12 10:36:41,185.73,2,2020-06-12 10:34:34,123.11,2,2020-06-12 10:36:42,124.8,3,2020-06-12 10:34:34,44.73,26,2020-06-12 10:34:34,45.86,22,2020-06-12 10:34:34,91.65,6,2020-06-12 10:36:42,92.87,2,2020-06-12 10:34:34,114.75,13,2020-06-12 10:34:34,115.98,9,2020-06-12 10:34:34,197.57,3,2020-06-12 10:34:34,201.82,1,2020-06-12 10:34:34,242.07,4,2020-06-12 10:34:34,245.79,5,2020-06-12 10:34:34,121.03,3,2020-06-12 10:34:34,122.84,2,2020-06-12 10:34:34,59.67,11,2020-06-12 10:34:34,60.71,29,2020-06-12 10:34:34,142.16,5,2020-06-12 10:34:34,143.69,1,2020-06-12 10:34:34,99.0,33,2020-06-12 10:34:34,100.16,5,2020-06-12 10:34:34,45.88,16,2020-06-12 10:36:38,46.25,24,2020-06-12 10:34:34,188.01,3,2020-06-12 10:36:26,190.21,1,2020-06-12 10:34:34,154.52,5,2020-06-12 10:36:41,156.92,1,2020-06-12 10:34:34,76.62,10,2020-06-12 10:36:44,77.67,6,2020-06-12 10:34:34,189.82,20,2020-06-12 10:34:34,191.27,22,2020-06-12 10:34:34,96.24,4,2020-06-12 10:34:34,97.61,4,2020-06-12 10:34:34,33.53,49,2020-06-12 10:34:34,34.11,49,2020-06-12 10:34:34,115.99,4,2020-06-12 10:34:34,117.32,5,2020-06-12 10:34:34,112.38,1,2020-06-12 10:36:38,114.24,3,2020-06-12 10:34:34,289.5,1,2020-06-12 10:34:34,292.85,2,2020-06-12 10:34:34,192.58,4,2020-06-12 10:37:00,194.82,2,2020-06-12 10:34:34,56.48,38,2020-06-12 10:34:34,56.86,1,2020-06-12 10:34:34,41.57,2,2020-06-12 10:37:00,42.6,9,2020-06-12 10:34:34,119.71,3,2020-06-12 10:34:34,120.87,1,2020-06-12 10:34:34,47.01,62,2020-06-12 10:36:42,48.03,37,2020-06-12 10:34:34
