,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AXP,AXP,AXP,AXP,AXP,AXP,BA,BA,BA,BA,BA,BA,CAT,CAT,CAT,CAT,CAT,CAT,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,CVX,CVX,CVX,CVX,CVX,CVX,DIS,DIS,DIS,DIS,DIS,DIS,GS,GS,GS,GS,GS,GS,HD,HD,HD,HD,HD,HD,IBM,IBM,IBM,IBM,IBM,IBM,INTC,INTC,INTC,INTC,INTC,INTC,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,JPM,JPM,JPM,JPM,JPM,JPM,KO,KO,KO,KO,KO,KO,MCD,MCD,MCD,MCD,MCD,MCD,MMM,MMM,MMM,MMM,MMM,MMM,MRK,MRK,MRK,MRK,MRK,MRK,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,NKE,NKE,NKE,NKE,NKE,NKE,PFE,PFE,PFE,PFE,PFE,PFE,PG,PG,PG,PG,PG,PG,TRV,TRV,TRV,TRV,TRV,TRV,UNH,UNH,UNH,UNH,UNH,UNH,V,V,V,V,V,V,VZ,VZ,VZ,VZ,VZ,VZ,WBA,WBA,WBA,WBA,WBA,WBA,WMT,WMT,WMT,WMT,WMT,WMT,XOM,XOM,XOM,XOM,XOM,XOM
2020-06-26 10:22:00,355.86,4,2020-06-26 10:21:53,357.22,4,2020-06-26 10:20:29,94.19,4,2020-06-26 10:21:53,95.28,2,2020-06-26 10:01:59,169.4,4,2020-06-26 10:21:19,170.81,3,2020-06-26 10:10:04,122.6,2,2020-06-26 10:21:49,124.6,3,2020-06-26 09:30:05,44.72,26,2020-06-26 10:21:53,45.24,4,2020-06-26 09:32:52,87.38,13,2020-06-26 10:21:54,88.62,16,2020-06-26 09:31:55,109.43,2,2020-06-26 10:21:19,110.52,10,2020-06-26 10:01:13,193.14,1,2020-06-26 10:21:57,194.66,3,2020-06-26 10:05:54,244.28,3,2020-06-26 10:17:05,246.2,2,2020-06-26 09:34:55,116.95,2,2020-06-26 10:21:48,118.23,1,2020-06-26 09:55:01,57.52,16,2020-06-26 10:21:50,58.53,23,2020-06-26 09:39:05,138.69,7,2020-06-26 09:37:47,139.94,2,2020-06-26 09:30:13,93.62,14,2020-06-26 10:22:00,94.62,6,2020-06-26 09:49:34,44.67,9,2020-06-26 09:34:11,45.02,16,2020-06-26 09:40:02,180.84,1,2020-06-26 10:21:58,182.56,4,2020-06-26 09:48:56,153.11,1,2020-06-26 10:21:50,154.78,2,2020-06-26 09:38:42,75.8,7,2020-06-26 10:20:22,76.91,2,2020-06-26 09:30:15,195.84,1,2020-06-26 10:18:02,197.03,42,2020-06-26 10:10:07,96.7,4,2020-06-26 10:05:02,98.01,2,2020-06-26 09:44:41,31.89,113,2020-06-26 10:21:19,32.31,1,2020-06-26 09:30:19,117.4,2,2020-06-26 09:30:20,118.5,1,2020-06-26 09:31:15,112.6,2,2020-06-26 09:30:20,114.5,3,2020-06-26 10:03:39,291.89,2,2020-06-26 10:21:18,294.91,2,2020-06-26 10:04:22,191.34,1,2020-06-26 10:21:53,192.57,6,2020-06-26 10:10:13,53.7,78,2020-06-26 10:15:18,54.24,5,2020-06-26 09:30:21,41.46,8,2020-06-26 10:11:23,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.85,2,2020-06-26 10:06:41,44.11,19,2020-06-26 10:21:59,44.99,4,2020-06-26 09:30:08
2020-06-26 10:23:00,355.85,5,2020-06-26 10:22:20,357.59,2,2020-06-26 10:19:05,94.15,5,2020-06-26 10:22:15,95.34,3,2020-06-26 10:01:27,169.33,2,2020-06-26 10:22:25,170.71,4,2020-06-26 10:18:49,122.58,2,2020-06-26 10:22:50,124.9,1,2020-06-26 09:30:05,44.71,36,2020-06-26 10:22:20,45.24,4,2020-06-26 09:32:52,87.38,12,2020-06-26 10:21:54,88.75,6,2020-06-26 09:31:51,109.4,3,2020-06-26 10:22:26,110.6,4,2020-06-26 10:01:01,193.14,1,2020-06-26 10:21:57,195.41,3,2020-06-26 09:56:55,244.28,3,2020-06-26 10:17:05,246.2,2,2020-06-26 09:34:55,116.95,7,2020-06-26 10:22:11,118.38,2,2020-06-26 09:43:24,57.52,16,2020-06-26 10:21:50,58.58,35,2020-06-26 09:38:54,138.69,7,2020-06-26 09:37:47,139.94,2,2020-06-26 09:30:13,93.6,22,2020-06-26 10:22:39,94.67,4,2020-06-26 09:44:26,44.67,9,2020-06-26 09:34:11,45.02,16,2020-06-26 09:40:02,180.84,2,2020-06-26 10:22:12,182.82,6,2020-06-26 09:38:24,153.04,2,2020-06-26 10:22:14,155.16,1,2020-06-26 09:31:30,75.8,13,2020-06-26 10:22:22,76.91,2,2020-06-26 09:30:15,195.84,1,2020-06-26 10:18:02,197.07,4,2020-06-26 10:10:06,96.7,4,2020-06-26 10:05:02,98.01,2,2020-06-26 09:44:41,31.89,112,2020-06-26 10:21:19,32.31,1,2020-06-26 09:30:19,117.4,2,2020-06-26 09:30:20,118.5,1,2020-06-26 09:31:15,112.6,2,2020-06-26 09:30:20,114.5,3,2020-06-26 10:03:39,291.89,2,2020-06-26 10:21:18,294.97,1,2020-06-26 10:03:42,191.33,3,2020-06-26 10:22:27,192.64,1,2020-06-26 10:10:08,53.69,60,2020-06-26 10:22:58,54.24,5,2020-06-26 09:30:21,41.46,8,2020-06-26 10:11:23,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.85,2,2020-06-26 10:06:41,44.11,19,2020-06-26 10:21:59,44.99,4,2020-06-26 09:30:08
2020-06-26 10:24:00,355.17,5,2020-06-26 10:23:57,356.63,4,2020-06-26 10:21:11,94.1,8,2020-06-26 10:23:54,95.18,5,2020-06-26 10:02:17,168.8,12,2020-06-26 10:23:57,170.02,2,2020-06-26 10:20:22,122.56,11,2020-06-26 10:23:51,124.49,4,2020-06-26 09:30:05,44.67,42,2020-06-26 10:23:54,45.24,4,2020-06-26 09:32:52,87.3,5,2020-06-26 10:23:56,88.49,1,2020-06-26 09:31:56,109.25,4,2020-06-26 10:23:55,110.38,3,2020-06-26 10:05:19,193.14,1,2020-06-26 10:21:57,194.97,1,2020-06-26 09:59:59,244.23,1,2020-06-26 10:24:00,246.2,2,2020-06-26 09:34:55,116.85,3,2020-06-26 10:23:58,118.14,1,2020-06-26 09:56:41,57.52,13,2020-06-26 10:23:54,58.55,42,2020-06-26 09:39:02,138.69,7,2020-06-26 09:37:47,139.94,2,2020-06-26 09:30:13,93.52,5,2020-06-26 10:23:55,94.55,9,2020-06-26 09:50:28,44.65,33,2020-06-26 10:23:58,45.02,16,2020-06-26 09:40:02,180.8,3,2020-06-26 10:24:00,182.49,2,2020-06-26 09:49:04,153.0,7,2020-06-26 10:23:54,154.62,4,2020-06-26 09:39:00,75.76,6,2020-06-26 10:23:59,76.91,2,2020-06-26 09:30:15,195.84,7,2020-06-26 10:23:55,196.96,6,2020-06-26 10:10:13,96.7,4,2020-06-26 10:05:02,98.02,5,2020-06-26 09:44:40,31.89,112,2020-06-26 10:21:19,32.31,1,2020-06-26 09:30:19,117.39,3,2020-06-26 10:23:59,118.5,1,2020-06-26 09:31:15,112.6,2,2020-06-26 09:30:20,114.45,2,2020-06-26 10:03:41,291.82,3,2020-06-26 10:23:55,294.9,1,2020-06-26 10:04:23,191.1,10,2020-06-26 10:23:58,192.31,13,2020-06-26 10:11:11,53.69,30,2020-06-26 10:23:59,54.24,5,2020-06-26 09:30:21,41.44,4,2020-06-26 10:23:55,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.85,2,2020-06-26 10:06:41,44.06,50,2020-06-26 10:23:56,44.99,4,2020-06-26 09:30:08
2020-06-26 10:25:00,355.57,8,2020-06-26 10:24:07,358.33,4,2020-06-26 10:17:04,94.1,8,2020-06-26 10:23:54,95.35,4,2020-06-26 10:01:22,168.8,12,2020-06-26 10:23:57,170.49,4,2020-06-26 10:19:10,122.56,11,2020-06-26 10:23:51,124.9,1,2020-06-26 09:30:05,44.67,42,2020-06-26 10:23:54,45.24,4,2020-06-26 09:32:52,87.3,5,2020-06-26 10:23:56,89.0,3,2020-06-26 09:30:05,109.25,4,2020-06-26 10:23:55,110.7,6,2020-06-26 09:43:03,193.14,1,2020-06-26 10:21:57,195.4,5,2020-06-26 09:57:00,244.23,1,2020-06-26 10:24:00,246.2,2,2020-06-26 09:34:55,116.85,3,2020-06-26 10:23:58,118.38,2,2020-06-26 09:43:24,57.52,13,2020-06-26 10:23:54,58.73,8,2020-06-26 09:31:07,138.69,7,2020-06-26 09:37:47,139.94,2,2020-06-26 09:30:13,93.52,5,2020-06-26 10:23:55,94.74,3,2020-06-26 09:42:04,44.65,33,2020-06-26 10:23:58,45.02,16,2020-06-26 09:40:02,180.75,6,2020-06-26 10:24:07,182.84,1,2020-06-26 09:38:17,153.0,7,2020-06-26 10:24:00,155.16,1,2020-06-26 09:31:30,75.76,8,2020-06-26 10:24:12,76.91,2,2020-06-26 09:30:15,195.84,7,2020-06-26 10:23:55,197.26,9,2020-06-26 10:03:02,96.7,4,2020-06-26 10:05:02,98.25,5,2020-06-26 09:42:33,31.89,112,2020-06-26 10:21:19,32.31,1,2020-06-26 09:30:19,117.39,5,2020-06-26 10:24:04,118.5,1,2020-06-26 09:31:15,112.6,2,2020-06-26 09:30:20,114.5,3,2020-06-26 10:03:39,291.82,3,2020-06-26 10:23:55,295.28,2,2020-06-26 10:01:11,191.1,10,2020-06-26 10:23:58,192.82,8,2020-06-26 10:06:14,53.69,44,2020-06-26 10:24:03,54.24,5,2020-06-26 09:30:21,41.44,4,2020-06-26 10:23:55,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.85,2,2020-06-26 10:06:41,44.06,50,2020-06-26 10:23:58,44.99,4,2020-06-26 09:30:08
2020-06-26 10:26:00,356.17,1,2020-06-26 10:24:26,358.83,7,2020-06-26 10:16:16,94.1,8,2020-06-26 10:23:54,95.59,1,2020-06-26 09:41:09,168.8,12,2020-06-26 10:23:57,170.94,2,2020-06-26 10:09:06,122.56,11,2020-06-26 10:23:51,124.9,1,2020-06-26 09:30:05,44.67,42,2020-06-26 10:23:54,45.24,4,2020-06-26 09:32:52,87.3,5,2020-06-26 10:23:56,89.0,3,2020-06-26 09:30:05,109.25,4,2020-06-26 10:23:55,111.02,3,2020-06-26 09:40:16,193.14,1,2020-06-26 10:21:57,195.82,3,2020-06-26 09:55:00,244.23,1,2020-06-26 10:24:00,246.2,2,2020-06-26 09:34:55,116.85,3,2020-06-26 10:23:58,118.49,3,2020-06-26 09:42:46,57.52,13,2020-06-26 10:23:54,58.66,5,2020-06-26 09:34:27,138.69,7,2020-06-26 09:37:47,139.94,2,2020-06-26 09:30:13,93.52,5,2020-06-26 10:23:55,95.0,27,2020-06-26 09:40:05,44.65,33,2020-06-26 10:23:58,45.02,16,2020-06-26 09:40:02,180.75,6,2020-06-26 10:24:07,182.84,1,2020-06-26 09:38:17,153.0,7,2020-06-26 10:24:00,155.16,1,2020-06-26 09:31:30,75.76,8,2020-06-26 10:24:12,76.91,2,2020-06-26 09:30:15,195.84,7,2020-06-26 10:23:55,197.41,14,2020-06-26 10:02:52,96.7,4,2020-06-26 10:05:02,98.28,4,2020-06-26 09:42:29,31.89,112,2020-06-26 10:21:19,32.31,1,2020-06-26 09:30:19,117.39,5,2020-06-26 10:24:04,118.5,1,2020-06-26 09:31:15,112.6,2,2020-06-26 09:30:20,114.5,3,2020-06-26 10:03:39,291.82,3,2020-06-26 10:23:55,295.6,1,2020-06-26 10:00:43,191.1,10,2020-06-26 10:23:58,193.11,12,2020-06-26 10:02:14,53.69,95,2020-06-26 10:24:03,54.24,5,2020-06-26 09:30:21,41.44,4,2020-06-26 10:23:55,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.85,2,2020-06-26 10:06:41,44.06,50,2020-06-26 10:23:58,44.99,4,2020-06-26 09:30:08
2020-06-26 10:27:00,356.09,9,2020-06-26 10:24:19,358.76,10,2020-06-26 10:16:16,94.1,8,2020-06-26 10:23:54,95.47,2,2020-06-26 10:00:54,168.8,12,2020-06-26 10:23:57,170.74,20,2020-06-26 10:18:44,122.56,11,2020-06-26 10:23:51,124.65,2,2020-06-26 09:30:05,44.67,42,2020-06-26 10:23:54,45.24,4,2020-06-26 09:32:52,87.3,5,2020-06-26 10:23:56,88.95,1,2020-06-26 09:30:05,109.25,4,2020-06-26 10:23:55,110.95,3,2020-06-26 09:42:34,193.14,1,2020-06-26 10:21:57,195.41,3,2020-06-26 09:56:55,244.23,1,2020-06-26 10:24:00,246.2,2,2020-06-26 09:34:55,116.85,3,2020-06-26 10:23:58,118.21,1,2020-06-26 09:55:06,57.52,13,2020-06-26 10:23:54,58.66,5,2020-06-26 09:34:27,138.69,7,2020-06-26 09:37:47,139.94,2,2020-06-26 09:30:13,93.52,5,2020-06-26 10:23:55,94.86,4,2020-06-26 09:42:00,44.65,33,2020-06-26 10:23:58,45.02,16,2020-06-26 09:40:02,180.75,6,2020-06-26 10:24:07,182.84,1,2020-06-26 09:38:17,153.0,7,2020-06-26 10:24:00,154.97,1,2020-06-26 09:31:30,75.73,13,2020-06-26 10:26:59,76.91,2,2020-06-26 09:30:15,195.84,7,2020-06-26 10:23:55,197.48,9,2020-06-26 10:02:02,96.7,4,2020-06-26 10:05:02,97.99,2,2020-06-26 09:44:41,31.89,112,2020-06-26 10:21:19,32.31,1,2020-06-26 09:30:19,117.39,5,2020-06-26 10:24:04,118.5,1,2020-06-26 09:31:15,112.6,2,2020-06-26 09:30:20,114.5,3,2020-06-26 10:03:39,291.82,3,2020-06-26 10:23:55,295.88,1,2020-06-26 10:00:16,191.1,10,2020-06-26 10:23:58,193.11,12,2020-06-26 10:02:14,53.65,47,2020-06-26 10:27:00,54.24,5,2020-06-26 09:30:21,41.44,4,2020-06-26 10:23:55,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.85,2,2020-06-26 10:06:41,44.06,50,2020-06-26 10:23:58,44.99,4,2020-06-26 09:30:08
2020-06-26 10:28:00,355.81,3,2020-06-26 10:24:14,358.5,4,2020-06-26 10:16:31,94.1,8,2020-06-26 10:23:54,95.46,2,2020-06-26 10:00:59,168.8,12,2020-06-26 10:23:57,170.34,3,2020-06-26 10:19:24,122.56,10,2020-06-26 10:23:51,124.3,4,2020-06-26 09:33:02,44.67,42,2020-06-26 10:23:54,45.24,4,2020-06-26 09:32:52,87.25,10,2020-06-26 10:27:57,88.54,2,2020-06-26 09:31:55,109.25,4,2020-06-26 10:23:55,110.87,2,2020-06-26 09:42:43,193.14,1,2020-06-26 10:21:57,195.12,1,2020-06-26 09:57:15,244.23,1,2020-06-26 10:24:00,246.2,2,2020-06-26 09:34:55,116.85,2,2020-06-26 10:27:16,118.19,5,2020-06-26 09:55:06,57.52,13,2020-06-26 10:23:54,58.6,5,2020-06-26 09:36:12,138.69,7,2020-06-26 09:37:47,139.94,2,2020-06-26 09:30:13,93.52,5,2020-06-26 10:23:55,94.79,6,2020-06-26 09:42:03,44.65,33,2020-06-26 10:23:58,45.02,16,2020-06-26 09:40:02,180.75,6,2020-06-26 10:24:07,182.84,1,2020-06-26 09:38:17,153.0,7,2020-06-26 10:27:57,154.58,8,2020-06-26 09:39:57,75.69,11,2020-06-26 10:27:13,76.91,2,2020-06-26 09:30:15,195.84,7,2020-06-26 10:23:55,197.38,4,2020-06-26 10:02:57,96.7,4,2020-06-26 10:05:02,98.02,5,2020-06-26 09:44:40,31.89,172,2020-06-26 10:21:19,32.31,1,2020-06-26 09:30:19,117.2,3,2020-06-26 10:27:39,118.44,4,2020-06-26 09:32:58,112.6,2,2020-06-26 09:30:20,114.5,3,2020-06-26 10:03:39,291.82,3,2020-06-26 10:23:55,295.86,2,2020-06-26 10:00:35,191.1,10,2020-06-26 10:23:58,192.92,3,2020-06-26 10:03:41,53.57,35,2020-06-26 10:27:57,54.24,5,2020-06-26 09:30:21,41.44,4,2020-06-26 10:23:55,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.85,2,2020-06-26 10:06:41,44.06,50,2020-06-26 10:23:58,44.99,4,2020-06-26 09:30:08
2020-06-26 10:29:00,355.67,2,2020-06-26 10:24:09,358.3,4,2020-06-26 10:17:09,94.1,8,2020-06-26 10:23:54,95.32,4,2020-06-26 10:01:28,168.8,12,2020-06-26 10:23:57,170.32,10,2020-06-26 10:19:25,122.5,8,2020-06-26 10:28:37,124.32,1,2020-06-26 09:31:39,44.67,42,2020-06-26 10:23:54,45.24,4,2020-06-26 09:32:52,87.17,2,2020-06-26 10:29:00,88.39,1,2020-06-26 09:32:09,109.25,4,2020-06-26 10:23:55,110.74,1,2020-06-26 09:42:53,193.14,1,2020-06-26 10:21:57,195.0,2,2020-06-26 09:57:16,244.23,1,2020-06-26 10:24:00,246.2,2,2020-06-26 09:34:55,116.8,4,2020-06-26 10:29:00,118.07,3,2020-06-26 10:01:03,57.52,13,2020-06-26 10:23:54,58.57,28,2020-06-26 09:38:57,138.69,7,2020-06-26 09:37:47,139.94,2,2020-06-26 09:30:13,93.52,5,2020-06-26 10:23:55,94.65,11,2020-06-26 09:49:33,44.65,48,2020-06-26 10:29:00,45.02,16,2020-06-26 09:40:02,180.75,6,2020-06-26 10:24:07,182.72,4,2020-06-26 09:44:35,152.83,2,2020-06-26 10:28:58,154.37,2,2020-06-26 10:07:19,75.65,4,2020-06-26 10:28:35,76.91,2,2020-06-26 09:30:15,195.84,7,2020-06-26 10:23:55,197.13,17,2020-06-26 10:10:05,96.7,4,2020-06-26 10:05:02,97.88,2,2020-06-26 09:46:07,31.89,151,2020-06-26 10:21:19,32.31,1,2020-06-26 09:30:19,117.2,8,2020-06-26 10:29:00,118.27,3,2020-06-26 09:39:00,112.6,2,2020-06-26 09:30:20,114.43,2,2020-06-26 10:03:41,291.82,3,2020-06-26 10:23:55,295.49,1,2020-06-26 10:00:48,191.1,10,2020-06-26 10:23:58,192.64,1,2020-06-26 10:10:08,53.52,21,2020-06-26 10:28:59,54.24,5,2020-06-26 09:30:21,41.41,7,2020-06-26 10:28:58,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.85,2,2020-06-26 10:06:41,44.04,27,2020-06-26 10:29:00,44.99,4,2020-06-26 09:30:08
2020-06-26 10:30:00,356.28,3,2020-06-26 10:24:29,358.99,1,2020-06-26 10:15:53,94.1,8,2020-06-26 10:23:54,95.51,2,2020-06-26 09:42:14,168.8,12,2020-06-26 10:23:57,170.88,2,2020-06-26 10:09:50,122.5,8,2020-06-26 10:28:37,124.9,1,2020-06-26 09:30:05,44.67,42,2020-06-26 10:23:54,45.24,4,2020-06-26 09:32:52,87.13,3,2020-06-26 10:29:36,88.42,1,2020-06-26 09:32:05,109.25,4,2020-06-26 10:23:55,110.86,1,2020-06-26 09:42:43,193.14,1,2020-06-26 10:21:57,195.69,2,2020-06-26 09:55:03,244.23,1,2020-06-26 10:24:00,246.2,2,2020-06-26 09:34:55,116.79,5,2020-06-26 10:29:02,118.49,3,2020-06-26 09:42:46,57.52,13,2020-06-26 10:23:54,58.65,6,2020-06-26 09:34:28,138.69,7,2020-06-26 09:37:47,139.94,2,2020-06-26 09:30:13,93.52,5,2020-06-26 10:23:55,94.84,2,2020-06-26 09:42:01,44.64,43,2020-06-26 10:29:04,45.02,16,2020-06-26 09:40:02,180.75,6,2020-06-26 10:24:07,182.84,1,2020-06-26 09:38:17,152.81,2,2020-06-26 10:29:01,154.97,1,2020-06-26 09:31:30,75.64,3,2020-06-26 10:29:16,76.91,2,2020-06-26 09:30:15,195.84,7,2020-06-26 10:23:55,197.31,7,2020-06-26 10:02:59,96.7,4,2020-06-26 10:05:02,97.97,8,2020-06-26 09:45:56,31.89,182,2020-06-26 10:21:19,32.31,1,2020-06-26 09:30:19,117.18,4,2020-06-26 10:29:11,118.5,1,2020-06-26 09:31:15,112.6,2,2020-06-26 09:30:20,114.5,3,2020-06-26 10:03:39,291.82,3,2020-06-26 10:23:55,295.51,1,2020-06-26 10:00:47,191.1,10,2020-06-26 10:23:58,192.75,16,2020-06-26 10:06:36,53.51,37,2020-06-26 10:30:00,54.24,5,2020-06-26 09:30:21,41.41,6,2020-06-26 10:29:25,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.85,2,2020-06-26 10:06:41,44.03,32,2020-06-26 10:29:07,44.99,4,2020-06-26 09:30:08
2020-06-26 10:31:00,356.57,11,2020-06-26 10:24:36,359.13,2,2020-06-26 10:15:00,94.1,8,2020-06-26 10:23:54,95.48,1,2020-06-26 10:00:54,168.8,12,2020-06-26 10:23:57,171.29,2,2020-06-26 10:07:21,122.5,8,2020-06-26 10:28:37,124.9,1,2020-06-26 09:30:05,44.67,42,2020-06-26 10:23:54,45.24,4,2020-06-26 09:32:52,87.13,3,2020-06-26 10:29:36,88.6,2,2020-06-26 09:31:55,109.25,4,2020-06-26 10:23:55,111.06,6,2020-06-26 09:40:16,193.14,1,2020-06-26 10:21:57,196.03,2,2020-06-26 09:54:43,244.23,1,2020-06-26 10:24:00,246.2,2,2020-06-26 09:34:55,116.79,5,2020-06-26 10:29:02,118.58,7,2020-06-26 09:40:10,57.52,13,2020-06-26 10:23:54,58.71,12,2020-06-26 09:31:19,138.69,7,2020-06-26 09:37:47,139.94,2,2020-06-26 09:30:13,93.52,5,2020-06-26 10:23:55,94.92,4,2020-06-26 09:40:17,44.64,43,2020-06-26 10:29:04,45.02,16,2020-06-26 09:40:02,180.75,6,2020-06-26 10:24:07,182.84,1,2020-06-26 09:38:17,152.81,2,2020-06-26 10:29:01,155.16,1,2020-06-26 09:31:30,75.64,3,2020-06-26 10:29:16,76.91,2,2020-06-26 09:30:15,195.84,7,2020-06-26 10:23:55,197.45,10,2020-06-26 10:02:50,96.51,22,2020-06-26 10:30:45,97.67,5,2020-06-26 09:46:53,31.88,90,2020-06-26 10:30:47,32.31,1,2020-06-26 09:30:19,117.18,4,2020-06-26 10:29:11,118.5,1,2020-06-26 09:31:15,112.6,2,2020-06-26 09:30:20,114.5,3,2020-06-26 10:03:39,291.82,3,2020-06-26 10:23:55,295.89,3,2020-06-26 10:00:16,191.1,10,2020-06-26 10:23:58,192.93,3,2020-06-26 10:03:41,53.48,38,2020-06-26 10:31:00,54.24,5,2020-06-26 09:30:21,41.41,6,2020-06-26 10:29:25,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.85,2,2020-06-26 10:06:41,44.03,32,2020-06-26 10:29:07,44.99,4,2020-06-26 09:30:08
2020-06-26 10:33:00,356.03,1,2020-06-26 10:24:19,358.67,1,2020-06-26 10:16:17,94.1,8,2020-06-26 10:23:54,95.23,1,2020-06-26 10:02:01,168.8,12,2020-06-26 10:23:57,170.74,20,2020-06-26 10:18:44,122.5,8,2020-06-26 10:28:37,124.9,1,2020-06-26 09:30:05,44.67,42,2020-06-26 10:23:54,45.24,4,2020-06-26 09:32:52,87.1,4,2020-06-26 10:33:00,88.24,15,2020-06-26 09:35:06,109.25,4,2020-06-26 10:23:55,110.85,3,2020-06-26 09:42:44,193.14,1,2020-06-26 10:21:57,195.3,1,2020-06-26 09:57:04,244.23,1,2020-06-26 10:24:00,246.2,2,2020-06-26 09:34:55,116.79,5,2020-06-26 10:29:02,118.34,5,2020-06-26 09:54:59,57.52,13,2020-06-26 10:23:54,58.6,5,2020-06-26 09:36:12,138.53,4,2020-06-26 10:33:00,139.94,2,2020-06-26 09:30:13,93.52,5,2020-06-26 10:23:55,94.66,3,2020-06-26 09:44:29,44.64,43,2020-06-26 10:29:04,45.02,16,2020-06-26 09:40:02,180.75,6,2020-06-26 10:24:07,182.68,2,2020-06-26 09:44:39,152.81,2,2020-06-26 10:29:01,154.72,12,2020-06-26 09:38:48,75.56,7,2020-06-26 10:32:50,76.91,2,2020-06-26 09:30:15,195.84,7,2020-06-26 10:23:55,197.01,19,2020-06-26 10:10:09,96.25,10,2020-06-26 10:32:49,97.35,1,2020-06-26 10:00:08,31.85,83,2020-06-26 10:32:58,32.31,1,2020-06-26 09:30:19,117.18,4,2020-06-26 10:29:11,118.34,8,2020-06-26 09:33:04,112.6,2,2020-06-26 09:30:20,114.5,3,2020-06-26 10:03:39,291.82,3,2020-06-26 10:23:55,294.93,4,2020-06-26 10:04:07,191.1,10,2020-06-26 10:23:58,192.5,1,2020-06-26 10:10:27,53.47,41,2020-06-26 10:31:01,54.24,5,2020-06-26 09:30:21,41.41,7,2020-06-26 10:32:50,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.85,2,2020-06-26 10:06:41,44.03,32,2020-06-26 10:29:07,44.99,4,2020-06-26 09:30:08
2020-06-26 10:34:00,355.49,3,2020-06-26 10:24:02,358.18,4,2020-06-26 10:32:16,93.93,5,2020-06-26 10:33:58,95.11,2,2020-06-26 10:06:04,168.8,12,2020-06-26 10:23:57,170.26,2,2020-06-26 10:19:25,122.22,6,2020-06-26 10:33:59,124.08,4,2020-06-26 09:35:27,44.67,42,2020-06-26 10:23:54,45.24,4,2020-06-26 09:32:52,86.71,5,2020-06-26 10:33:58,87.99,6,2020-06-26 09:49:34,109.11,6,2020-06-26 10:33:59,110.3,5,2020-06-26 10:07:45,193.14,1,2020-06-26 10:21:57,195.03,1,2020-06-26 09:57:16,244.05,2,2020-06-26 10:33:59,246.01,3,2020-06-26 09:35:24,116.77,10,2020-06-26 10:33:58,118.09,2,2020-06-26 10:01:00,57.44,15,2020-06-26 10:33:59,58.45,18,2020-06-26 09:39:21,138.11,1,2020-06-26 10:33:59,139.3,5,2020-06-26 10:20:52,93.31,7,2020-06-26 10:33:59,94.34,6,2020-06-26 10:08:03,44.59,6,2020-06-26 10:33:59,45.02,16,2020-06-26 09:40:02,180.52,1,2020-06-26 10:34:00,182.15,4,2020-06-26 09:56:22,152.59,1,2020-06-26 10:33:58,154.33,3,2020-06-26 10:07:35,75.37,6,2020-06-26 10:34:00,76.5,13,2020-06-26 09:32:27,195.35,3,2020-06-26 10:33:59,196.46,18,2020-06-26 10:31:17,95.94,4,2020-06-26 10:33:59,97.02,4,2020-06-26 10:26:09,31.77,33,2020-06-26 10:33:59,32.31,1,2020-06-26 09:30:19,116.92,2,2020-06-26 10:33:59,117.97,5,2020-06-26 10:01:59,112.44,1,2020-06-26 10:33:59,114.25,1,2020-06-26 10:07:54,291.28,1,2020-06-26 10:33:58,294.22,1,2020-06-26 10:09:03,190.52,3,2020-06-26 10:33:59,191.84,2,2020-06-26 10:27:03,53.36,54,2020-06-26 10:33:59,54.24,5,2020-06-26 09:30:21,41.3,21,2020-06-26 10:33:59,42.2,8,2020-06-26 09:30:23,119.3,2,2020-06-26 09:33:14,120.77,5,2020-06-26 10:08:14,43.94,30,2020-06-26 10:33:56,44.95,2,2020-06-26 09:31:08
