,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AXP,AXP,AXP,AXP,AXP,AXP,BA,BA,BA,BA,BA,BA,CAT,CAT,CAT,CAT,CAT,CAT,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,CVX,CVX,CVX,CVX,CVX,CVX,DIS,DIS,DIS,DIS,DIS,DIS,GS,GS,GS,GS,GS,GS,HD,HD,HD,HD,HD,HD,IBM,IBM,IBM,IBM,IBM,IBM,INTC,INTC,INTC,INTC,INTC,INTC,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,JPM,JPM,JPM,JPM,JPM,JPM,KO,KO,KO,KO,KO,KO,MCD,MCD,MCD,MCD,MCD,MCD,MMM,MMM,MMM,MMM,MMM,MMM,MRK,MRK,MRK,MRK,MRK,MRK,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,NKE,NKE,NKE,NKE,NKE,NKE,PFE,PFE,PFE,PFE,PFE,PFE,PG,PG,PG,PG,PG,PG,TRV,TRV,TRV,TRV,TRV,TRV,UNH,UNH,UNH,UNH,UNH,UNH,V,V,V,V,V,V,VZ,VZ,VZ,VZ,VZ,VZ,WBA,WBA,WBA,WBA,WBA,WBA,WMT,WMT,WMT,WMT,WMT,WMT,XOM,XOM,XOM,XOM,XOM,XOM
,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME,BID PRICE,BID VOLUME,BID TIME,ASK PRICE,ASK VOLUME,ASK TIME
2020-06-12 11:20:42,335.25,6,2020-06-12 11:19:53,337.28,4,2020-06-12 11:18:37,98.9,1,2020-06-12 11:18:37,100.86,2,2020-06-12 11:18:37,176.5,11,2020-06-12 11:18:37,180.66,7,2020-06-12 11:18:37,121.06,11,2020-06-12 11:19:51,123.43,3,2020-06-12 11:18:37,44.66,30,2020-06-12 11:19:53,45.76,28,2020-06-12 11:18:37,90.0,30,2020-06-12 11:18:37,91.72,4,2020-06-12 11:18:37,112.98,5,2020-06-12 11:20:00,114.3,11,2020-06-12 11:18:37,196.18,2,2020-06-12 11:18:37,199.57,2,2020-06-12 11:18:37,239.1,3,2020-06-12 11:19:53,241.88,1,2020-06-12 11:18:37,119.85,5,2020-06-12 11:18:37,121.74,7,2020-06-12 11:18:37,58.34,7,2020-06-12 11:19:53,59.44,34,2020-06-12 11:18:37,141.29,3,2020-06-12 11:20:00,142.67,4,2020-06-12 11:18:37,97.38,6,2020-06-12 11:18:37,99.15,2,2020-06-12 11:18:37,45.3,72,2020-06-12 11:20:08,46.25,24,2020-06-12 11:18:37,186.0,9,2020-06-12 11:18:37,188.32,2,2020-06-12 11:18:37,153.67,1,2020-06-12 11:20:00,156.15,2,2020-06-12 11:18:37,75.57,16,2020-06-12 11:20:30,76.62,7,2020-06-12 11:18:37,187.0,227,2020-06-12 11:19:53,188.43,4,2020-06-12 11:18:37,94.8,8,2020-06-12 11:18:38,96.22,5,2020-06-12 11:18:38,33.3,377,2020-06-12 11:20:11,34.11,49,2020-06-12 11:18:38,115.86,4,2020-06-12 11:18:38,117.32,5,2020-06-12 11:18:38,110.52,3,2020-06-12 11:18:38,112.96,1,2020-06-12 11:18:38,283.66,3,2020-06-12 11:18:38,286.65,1,2020-06-12 11:18:38,189.54,1,2020-06-12 11:19:53,191.64,1,2020-06-12 11:18:38,55.95,23,2020-06-12 11:19:14,56.86,1,2020-06-12 11:18:38,41.02,7,2020-06-12 11:18:38,42.25,8,2020-06-12 11:18:38,118.92,8,2020-06-12 11:20:30,120.09,6,2020-06-12 11:18:38,46.28,27,2020-06-12 11:18:38,47.54,34,2020-06-12 11:18:38
2020-06-12 11:20:45,335.25,6,2020-06-12 11:19:53,337.3,1,2020-06-12 11:18:37,98.9,1,2020-06-12 11:18:37,100.87,8,2020-06-12 11:18:37,176.26,7,2020-06-12 11:18:37,180.6,6,2020-06-12 11:18:37,121.06,11,2020-06-12 11:19:51,123.43,3,2020-06-12 11:18:37,44.66,30,2020-06-12 11:19:53,45.73,27,2020-06-12 11:18:37,90.0,30,2020-06-12 11:18:37,91.76,2,2020-06-12 11:18:37,112.98,5,2020-06-12 11:20:00,114.3,11,2020-06-12 11:18:37,196.18,2,2020-06-12 11:18:37,199.6,2,2020-06-12 11:18:37,239.1,3,2020-06-12 11:19:53,241.98,2,2020-06-12 11:18:37,119.85,5,2020-06-12 11:18:37,121.8,4,2020-06-12 11:18:37,58.34,7,2020-06-12 11:19:53,59.43,49,2020-06-12 11:18:37,141.29,3,2020-06-12 11:20:00,142.67,4,2020-06-12 11:18:37,97.38,6,2020-06-12 11:18:37,99.21,6,2020-06-12 11:18:37,45.3,72,2020-06-12 11:20:08,46.25,24,2020-06-12 11:18:37,186.0,9,2020-06-12 11:18:37,188.32,2,2020-06-12 11:18:37,153.67,1,2020-06-12 11:20:00,156.15,2,2020-06-12 11:18:37,75.57,16,2020-06-12 11:20:30,76.6,7,2020-06-12 11:18:37,187.0,227,2020-06-12 11:19:53,188.41,13,2020-06-12 11:18:37,94.8,8,2020-06-12 11:18:38,96.2,4,2020-06-12 11:18:38,33.3,377,2020-06-12 11:20:11,34.11,49,2020-06-12 11:18:38,115.86,4,2020-06-12 11:18:38,117.32,5,2020-06-12 11:18:38,110.52,3,2020-06-12 11:18:38,112.94,2,2020-06-12 11:18:38,283.66,3,2020-06-12 11:18:38,286.49,2,2020-06-12 11:18:38,189.54,1,2020-06-12 11:19:53,191.61,5,2020-06-12 11:18:38,55.95,23,2020-06-12 11:19:14,56.86,1,2020-06-12 11:18:38,41.02,7,2020-06-12 11:18:38,42.26,4,2020-06-12 11:18:38,118.92,8,2020-06-12 11:20:30,120.1,7,2020-06-12 11:18:38,46.28,27,2020-06-12 11:18:38,47.53,22,2020-06-12 11:18:38
2020-06-12 11:20:48,335.25,6,2020-06-12 11:19:53,337.6,1,2020-06-12 11:18:37,98.9,1,2020-06-12 11:18:37,100.87,8,2020-06-12 11:18:37,176.57,3,2020-06-12 11:18:37,180.86,1,2020-06-12 11:18:37,121.06,11,2020-06-12 11:19:51,123.45,1,2020-06-12 11:18:37,44.66,30,2020-06-12 11:19:53,45.73,27,2020-06-12 11:18:37,90.0,30,2020-06-12 11:18:37,91.79,12,2020-06-12 11:18:37,112.98,5,2020-06-12 11:20:00,114.37,30,2020-06-12 11:18:37,196.18,2,2020-06-12 11:18:37,199.62,5,2020-06-12 11:18:37,239.1,3,2020-06-12 11:19:53,242.15,1,2020-06-12 11:18:37,119.85,5,2020-06-12 11:18:37,121.82,2,2020-06-12 11:18:37,58.34,7,2020-06-12 11:19:53,59.43,49,2020-06-12 11:18:37,141.29,3,2020-06-12 11:20:00,142.74,8,2020-06-12 11:18:37,97.38,6,2020-06-12 11:18:37,99.29,6,2020-06-12 11:18:37,45.3,72,2020-06-12 11:20:08,46.25,24,2020-06-12 11:18:37,186.0,9,2020-06-12 11:18:37,188.35,9,2020-06-12 11:18:37,153.67,1,2020-06-12 11:20:00,156.15,2,2020-06-12 11:18:37,75.57,16,2020-06-12 11:20:30,76.59,9,2020-06-12 11:18:37,187.0,227,2020-06-12 11:19:53,188.52,11,2020-06-12 11:18:37,94.8,8,2020-06-12 11:18:38,96.24,4,2020-06-12 11:18:38,33.3,377,2020-06-12 11:20:11,34.11,49,2020-06-12 11:18:38,115.86,4,2020-06-12 11:18:38,117.32,5,2020-06-12 11:18:38,110.52,3,2020-06-12 11:18:38,113.0,2,2020-06-12 11:18:38,283.66,3,2020-06-12 11:18:38,286.66,2,2020-06-12 11:18:38,189.54,1,2020-06-12 11:19:53,191.63,2,2020-06-12 11:18:38,55.95,23,2020-06-12 11:19:14,56.86,1,2020-06-12 11:18:38,41.02,7,2020-06-12 11:18:38,42.27,2,2020-06-12 11:18:38,118.92,8,2020-06-12 11:20:30,120.14,8,2020-06-12 11:18:38,46.28,27,2020-06-12 11:18:38,47.54,34,2020-06-12 11:18:38
2020-06-12 11:20:51,335.25,6,2020-06-12 11:19:53,337.63,7,2020-06-12 11:18:37,98.9,1,2020-06-12 11:18:37,100.92,9,2020-06-12 11:18:37,176.32,1,2020-06-12 11:18:37,180.75,5,2020-06-12 11:18:37,121.06,11,2020-06-12 11:19:51,123.43,3,2020-06-12 11:18:37,44.66,30,2020-06-12 11:19:53,45.74,12,2020-06-12 11:18:37,90.0,30,2020-06-12 11:18:37,91.73,1,2020-06-12 11:18:37,112.98,5,2020-06-12 11:20:00,114.36,4,2020-06-12 11:18:37,196.18,2,2020-06-12 11:18:37,199.62,5,2020-06-12 11:18:37,239.1,3,2020-06-12 11:19:53,242.14,1,2020-06-12 11:18:37,119.85,5,2020-06-12 11:18:37,121.82,2,2020-06-12 11:18:37,58.34,7,2020-06-12 11:19:53,59.44,34,2020-06-12 11:18:37,141.29,3,2020-06-12 11:20:00,142.73,8,2020-06-12 11:18:37,97.38,6,2020-06-12 11:18:37,99.24,8,2020-06-12 11:18:37,45.3,72,2020-06-12 11:20:08,46.25,24,2020-06-12 11:18:37,186.0,9,2020-06-12 11:18:37,188.35,9,2020-06-12 11:18:37,153.67,1,2020-06-12 11:20:00,156.15,2,2020-06-12 11:18:37,75.57,16,2020-06-12 11:20:30,76.61,8,2020-06-12 11:18:37,187.0,227,2020-06-12 11:19:53,188.59,15,2020-06-12 11:18:37,94.8,8,2020-06-12 11:18:38,96.26,6,2020-06-12 11:18:38,33.3,377,2020-06-12 11:20:11,34.11,49,2020-06-12 11:18:38,115.86,4,2020-06-12 11:18:38,117.32,5,2020-06-12 11:18:38,110.52,3,2020-06-12 11:18:38,113.0,2,2020-06-12 11:18:38,283.66,3,2020-06-12 11:18:38,286.64,2,2020-06-12 11:18:38,189.54,1,2020-06-12 11:19:53,191.61,5,2020-06-12 11:18:38,55.95,23,2020-06-12 11:19:14,56.86,1,2020-06-12 11:18:38,41.02,7,2020-06-12 11:18:38,42.27,2,2020-06-12 11:18:38,118.92,8,2020-06-12 11:20:30,120.14,8,2020-06-12 11:18:38,46.28,27,2020-06-12 11:18:38,47.52,24,2020-06-12 11:18:38
2020-06-12 11:20:54,335.35,5,2020-06-12 11:20:00,337.78,1,2020-06-12 11:18:37,98.9,1,2020-06-12 11:18:37,100.92,9,2020-06-12 11:18:37,176.33,10,2020-06-12 11:18:37,180.75,5,2020-06-12 11:18:37,121.06,11,2020-06-12 11:19:51,123.42,3,2020-06-12 11:18:37,44.66,30,2020-06-12 11:19:53,45.75,18,2020-06-12 11:18:37,90.0,30,2020-06-12 11:18:37,91.73,1,2020-06-12 11:18:37,112.98,5,2020-06-12 11:20:00,114.4,12,2020-06-12 11:18:37,196.18,2,2020-06-12 11:18:37,199.64,3,2020-06-12 11:18:37,239.1,3,2020-06-12 11:19:53,241.96,1,2020-06-12 11:18:37,119.85,5,2020-06-12 11:18:37,121.8,4,2020-06-12 11:18:37,58.34,7,2020-06-12 11:19:53,59.46,30,2020-06-12 11:18:37,141.29,3,2020-06-12 11:20:00,142.76,7,2020-06-12 11:18:37,97.38,6,2020-06-12 11:18:37,99.31,4,2020-06-12 11:18:37,45.3,72,2020-06-12 11:20:08,46.25,24,2020-06-12 11:18:37,186.0,9,2020-06-12 11:18:37,188.37,3,2020-06-12 11:18:37,153.67,1,2020-06-12 11:20:00,156.15,2,2020-06-12 11:18:37,75.57,16,2020-06-12 11:20:30,76.6,7,2020-06-12 11:18:37,187.0,227,2020-06-12 11:19:53,188.64,14,2020-06-12 11:18:37,94.8,8,2020-06-12 11:18:38,96.26,6,2020-06-12 11:18:38,33.3,377,2020-06-12 11:20:11,34.11,49,2020-06-12 11:18:38,115.86,4,2020-06-12 11:18:38,117.32,5,2020-06-12 11:18:38,110.52,3,2020-06-12 11:18:38,113.04,1,2020-06-12 11:18:38,283.66,3,2020-06-12 11:18:38,286.58,1,2020-06-12 11:18:38,189.54,1,2020-06-12 11:19:53,191.67,2,2020-06-12 11:18:38,55.95,23,2020-06-12 11:19:14,56.86,1,2020-06-12 11:18:38,41.02,7,2020-06-12 11:18:38,42.27,2,2020-06-12 11:18:38,118.92,8,2020-06-12 11:20:30,120.1,7,2020-06-12 11:18:38,46.28,27,2020-06-12 11:18:38,47.53,22,2020-06-12 11:18:38
2020-06-12 11:20:59,335.25,6,2020-06-12 11:19:53,337.69,4,2020-06-12 11:18:37,98.9,1,2020-06-12 11:18:37,100.92,9,2020-06-12 11:18:37,176.43,6,2020-06-12 11:18:37,180.86,1,2020-06-12 11:18:37,121.06,11,2020-06-12 11:19:51,123.41,5,2020-06-12 11:18:37,44.66,30,2020-06-12 11:19:53,45.76,28,2020-06-12 11:18:37,90.0,30,2020-06-12 11:18:37,91.79,12,2020-06-12 11:18:37,112.98,5,2020-06-12 11:20:00,114.44,11,2020-06-12 11:18:37,196.18,2,2020-06-12 11:18:37,199.68,3,2020-06-12 11:18:37,239.1,3,2020-06-12 11:19:53,241.95,1,2020-06-12 11:18:37,119.85,5,2020-06-12 11:18:37,121.84,2,2020-06-12 11:18:37,58.34,7,2020-06-12 11:19:53,59.48,19,2020-06-12 11:18:37,141.29,3,2020-06-12 11:20:00,142.77,4,2020-06-12 11:18:37,97.38,6,2020-06-12 11:18:37,99.32,2,2020-06-12 11:18:37,45.3,72,2020-06-12 11:20:08,46.25,24,2020-06-12 11:18:37,186.0,9,2020-06-12 11:18:37,188.37,3,2020-06-12 11:18:37,153.67,1,2020-06-12 11:20:00,156.21,4,2020-06-12 11:18:37,75.57,16,2020-06-12 11:20:30,76.61,8,2020-06-12 11:18:37,187.0,227,2020-06-12 11:19:53,188.64,14,2020-06-12 11:18:37,94.8,8,2020-06-12 11:18:38,96.26,6,2020-06-12 11:18:38,33.3,377,2020-06-12 11:20:11,34.11,49,2020-06-12 11:18:38,115.86,4,2020-06-12 11:18:38,117.32,5,2020-06-12 11:18:38,110.52,3,2020-06-12 11:18:38,113.02,1,2020-06-12 11:18:38,283.66,3,2020-06-12 11:18:38,286.58,1,2020-06-12 11:18:38,189.54,1,2020-06-12 11:19:53,191.68,1,2020-06-12 11:18:38,55.95,23,2020-06-12 11:19:14,56.86,1,2020-06-12 11:18:38,41.02,7,2020-06-12 11:18:38,42.27,2,2020-06-12 11:18:38,118.92,8,2020-06-12 11:20:30,120.12,12,2020-06-12 11:18:38,46.28,27,2020-06-12 11:18:38,47.56,31,2020-06-12 11:18:38
2020-06-12 11:21:04,335.4,1,2020-06-12 11:20:01,337.83,7,2020-06-12 11:18:37,98.9,1,2020-06-12 11:18:37,100.92,9,2020-06-12 11:18:37,176.42,4,2020-06-12 11:18:37,180.98,4,2020-06-12 11:18:37,121.06,11,2020-06-12 11:19:51,123.47,1,2020-06-12 11:18:37,44.66,30,2020-06-12 11:19:53,45.8,16,2020-06-12 11:18:37,90.0,30,2020-06-12 11:18:37,91.81,6,2020-06-12 11:18:37,112.98,5,2020-06-12 11:20:00,114.5,15,2020-06-12 11:18:37,196.18,2,2020-06-12 11:18:37,199.64,3,2020-06-12 11:18:37,239.1,3,2020-06-12 11:19:53,242.23,1,2020-06-12 11:18:37,119.85,5,2020-06-12 11:18:37,121.91,5,2020-06-12 11:18:37,58.34,7,2020-06-12 11:19:53,59.54,22,2020-06-12 11:18:37,141.29,3,2020-06-12 11:20:00,142.83,5,2020-06-12 11:18:37,97.38,6,2020-06-12 11:18:37,99.24,8,2020-06-12 11:18:37,45.3,72,2020-06-12 11:20:08,46.25,24,2020-06-12 11:18:37,186.0,9,2020-06-12 11:18:37,188.38,5,2020-06-12 11:18:37,153.67,1,2020-06-12 11:20:00,156.32,1,2020-06-12 11:18:37,75.57,16,2020-06-12 11:20:30,76.65,13,2020-06-12 11:18:37,187.0,227,2020-06-12 11:19:53,188.78,11,2020-06-12 11:18:37,94.8,8,2020-06-12 11:18:38,96.31,3,2020-06-12 11:18:38,33.3,377,2020-06-12 11:20:11,34.11,49,2020-06-12 11:18:38,115.86,4,2020-06-12 11:18:38,117.32,5,2020-06-12 11:18:38,110.52,3,2020-06-12 11:18:38,113.04,1,2020-06-12 11:18:38,283.66,3,2020-06-12 11:18:38,286.8,3,2020-06-12 11:18:38,189.54,1,2020-06-12 11:19:53,191.75,3,2020-06-12 11:18:38,55.95,23,2020-06-12 11:19:14,56.86,1,2020-06-12 11:18:38,41.02,7,2020-06-12 11:18:38,42.28,9,2020-06-12 11:18:38,118.92,8,2020-06-12 11:20:30,120.2,7,2020-06-12 11:18:38,46.28,27,2020-06-12 11:18:38,47.57,38,2020-06-12 11:18:38
2020-06-12 11:21:07,335.42,1,2020-06-12 11:21:07,344.26,1,2020-06-12 11:21:07,98.9,1,2020-06-12 11:21:07,103.6,2,2020-06-12 11:21:07,176.42,4,2020-06-12 11:21:07,191.3,10,2020-06-12 11:21:07,121.06,11,2020-06-12 11:21:07,125.2,10,2020-06-12 11:21:07,44.66,30,2020-06-12 11:21:07,45.86,22,2020-06-12 11:21:07,90.0,30,2020-06-12 11:21:07,93.86,24,2020-06-12 11:21:07,112.98,5,2020-06-12 11:21:07,114.48,14,2020-06-12 11:18:37,196.18,2,2020-06-12 11:18:37,199.62,5,2020-06-12 11:18:37,239.1,3,2020-06-12 11:19:53,242.24,3,2020-06-12 11:18:37,119.85,5,2020-06-12 11:18:37,121.94,2,2020-06-12 11:18:37,58.34,7,2020-06-12 11:19:53,59.55,32,2020-06-12 11:18:37,141.29,3,2020-06-12 11:20:00,142.83,5,2020-06-12 11:18:37,97.38,6,2020-06-12 11:18:37,99.22,8,2020-06-12 11:18:37,45.3,72,2020-06-12 11:20:08,46.25,24,2020-06-12 11:18:37,186.0,9,2020-06-12 11:18:37,188.37,3,2020-06-12 11:18:37,153.67,1,2020-06-12 11:20:00,156.32,1,2020-06-12 11:18:37,75.57,16,2020-06-12 11:20:30,76.65,13,2020-06-12 11:18:37,187.0,227,2020-06-12 11:19:53,188.73,12,2020-06-12 11:18:37,94.8,8,2020-06-12 11:18:38,96.32,6,2020-06-12 11:18:38,33.3,377,2020-06-12 11:20:11,34.11,49,2020-06-12 11:18:38,115.86,4,2020-06-12 11:18:38,117.32,5,2020-06-12 11:18:38,110.52,3,2020-06-12 11:18:38,113.02,1,2020-06-12 11:18:38,283.66,3,2020-06-12 11:18:38,286.85,2,2020-06-12 11:18:38,189.54,1,2020-06-12 11:19:53,191.8,2,2020-06-12 11:18:38,55.95,23,2020-06-12 11:19:14,56.86,1,2020-06-12 11:18:38,41.02,7,2020-06-12 11:18:38,42.27,2,2020-06-12 11:18:38,118.92,8,2020-06-12 11:20:30,120.23,2,2020-06-12 11:18:38,46.28,27,2020-06-12 11:18:38,47.57,38,2020-06-12 11:18:38
2020-06-12 11:21:21,335.43,1,2020-06-12 11:21:07,337.9,1,2020-06-12 11:21:07,98.9,1,2020-06-12 11:21:07,101.01,3,2020-06-12 11:21:07,176.4,1,2020-06-12 11:21:07,180.91,1,2020-06-12 11:21:07,121.06,11,2020-06-12 11:21:07,123.34,2,2020-06-12 11:21:07,44.66,30,2020-06-12 11:21:07,45.8,16,2020-06-12 11:21:07,90.0,30,2020-06-12 11:21:07,91.85,3,2020-06-12 11:21:07,112.98,5,2020-06-12 11:21:07,114.54,12,2020-06-12 11:21:07,196.18,2,2020-06-12 11:21:07,199.48,2,2020-06-12 11:21:07,239.1,3,2020-06-12 11:21:07,242.21,2,2020-06-12 11:21:07,119.85,5,2020-06-12 11:21:07,121.89,2,2020-06-12 11:21:07,58.34,7,2020-06-12 11:21:07,59.55,32,2020-06-12 11:21:07,141.29,3,2020-06-12 11:21:07,142.77,4,2020-06-12 11:21:07,97.38,6,2020-06-12 11:21:07,99.23,7,2020-06-12 11:21:07,45.3,72,2020-06-12 11:21:07,46.25,24,2020-06-12 11:21:07,186.0,9,2020-06-12 11:21:07,188.37,3,2020-06-12 11:21:07,153.67,1,2020-06-12 11:21:07,156.33,3,2020-06-12 11:21:07,75.57,16,2020-06-12 11:21:07,76.64,7,2020-06-12 11:21:07,187.0,227,2020-06-12 11:21:07,188.74,2,2020-06-12 11:21:07,94.8,8,2020-06-12 11:21:07,96.33,3,2020-06-12 11:21:07,33.3,377,2020-06-12 11:21:07,34.11,49,2020-06-12 11:21:07,115.86,4,2020-06-12 11:21:07,117.32,5,2020-06-12 11:21:07,110.52,3,2020-06-12 11:21:07,113.04,1,2020-06-12 11:21:07,283.66,3,2020-06-12 11:21:07,286.64,2,2020-06-12 11:21:07,189.54,1,2020-06-12 11:21:07,191.79,7,2020-06-12 11:21:07,55.95,23,2020-06-12 11:21:07,56.86,1,2020-06-12 11:21:07,41.02,7,2020-06-12 11:21:07,42.25,8,2020-06-12 11:21:07,118.92,8,2020-06-12 11:21:07,120.19,3,2020-06-12 11:21:07,46.28,27,2020-06-12 11:21:07,47.56,31,2020-06-12 11:21:07
2020-06-12 11:21:22,335.5,6,2020-06-12 11:21:07,337.96,1,2020-06-12 11:21:07,98.9,1,2020-06-12 11:21:07,100.9,6,2020-06-12 11:21:07,176.43,6,2020-06-12 11:21:07,180.78,2,2020-06-12 11:21:07,121.06,11,2020-06-12 11:21:07,123.33,1,2020-06-12 11:21:07,44.66,30,2020-06-12 11:21:07,45.77,30,2020-06-12 11:21:07,90.0,30,2020-06-12 11:21:07,91.74,3,2020-06-12 11:21:07,112.98,5,2020-06-12 11:21:07,114.4,12,2020-06-12 11:21:07,196.18,2,2020-06-12 11:21:07,199.49,1,2020-06-12 11:21:07,239.1,3,2020-06-12 11:21:07,242.14,1,2020-06-12 11:21:07,119.85,5,2020-06-12 11:21:07,121.9,2,2020-06-12 11:21:07,58.34,7,2020-06-12 11:21:07,59.54,22,2020-06-12 11:21:07,141.29,3,2020-06-12 11:21:07,142.79,5,2020-06-12 11:21:07,97.38,6,2020-06-12 11:21:07,99.13,12,2020-06-12 11:21:07,45.3,72,2020-06-12 11:21:07,46.25,24,2020-06-12 11:21:07,186.0,9,2020-06-12 11:21:07,188.35,9,2020-06-12 11:21:07,153.67,1,2020-06-12 11:21:07,156.26,1,2020-06-12 11:21:07,75.57,16,2020-06-12 11:21:07,76.63,6,2020-06-12 11:21:07,187.0,227,2020-06-12 11:21:07,188.76,4,2020-06-12 11:21:07,94.8,8,2020-06-12 11:21:07,96.28,5,2020-06-12 11:21:07,33.3,377,2020-06-12 11:21:07,34.11,49,2020-06-12 11:21:07,115.86,4,2020-06-12 11:21:07,117.32,5,2020-06-12 11:21:07,110.52,3,2020-06-12 11:21:07,113.04,1,2020-06-12 11:21:07,283.66,3,2020-06-12 11:21:07,286.93,1,2020-06-12 11:21:07,189.54,1,2020-06-12 11:21:07,191.74,6,2020-06-12 11:21:07,55.95,23,2020-06-12 11:21:07,56.86,1,2020-06-12 11:21:07,41.02,7,2020-06-12 11:21:07,42.27,2,2020-06-12 11:21:07,118.92,8,2020-06-12 11:21:07,120.18,12,2020-06-12 11:21:07,46.28,27,2020-06-12 11:21:07,47.56,31,2020-06-12 11:21:07
2020-06-12 11:21:27,335.58,3,2020-06-12 11:21:07,338.18,2,2020-06-12 11:21:07,98.9,1,2020-06-12 11:21:07,100.99,6,2020-06-12 11:21:07,176.43,6,2020-06-12 11:21:07,180.75,5,2020-06-12 11:21:07,121.06,11,2020-06-12 11:21:07,123.38,3,2020-06-12 11:21:07,44.66,30,2020-06-12 11:21:07,45.8,16,2020-06-12 11:21:07,90.0,30,2020-06-12 11:21:07,91.81,6,2020-06-12 11:21:07,112.98,5,2020-06-12 11:21:07,114.46,19,2020-06-12 11:21:07,196.18,2,2020-06-12 11:21:07,199.57,2,2020-06-12 11:21:07,239.1,3,2020-06-12 11:21:07,242.14,1,2020-06-12 11:21:07,119.85,5,2020-06-12 11:21:07,121.89,2,2020-06-12 11:21:07,58.34,7,2020-06-12 11:21:07,59.53,18,2020-06-12 11:21:07,141.29,3,2020-06-12 11:21:07,142.87,4,2020-06-12 11:21:07,97.38,6,2020-06-12 11:21:07,99.09,6,2020-06-12 11:21:07,45.3,72,2020-06-12 11:21:07,46.25,24,2020-06-12 11:21:07,186.0,9,2020-06-12 11:21:07,188.35,9,2020-06-12 11:21:07,153.67,1,2020-06-12 11:21:07,156.25,1,2020-06-12 11:21:07,75.57,16,2020-06-12 11:21:07,76.63,6,2020-06-12 11:21:07,187.0,227,2020-06-12 11:21:07,188.77,10,2020-06-12 11:21:07,94.8,8,2020-06-12 11:21:07,96.3,7,2020-06-12 11:21:07,33.3,377,2020-06-12 11:21:07,34.11,49,2020-06-12 11:21:07,115.86,4,2020-06-12 11:21:07,117.32,5,2020-06-12 11:21:07,110.52,3,2020-06-12 11:21:07,113.05,2,2020-06-12 11:21:07,283.66,3,2020-06-12 11:21:07,286.92,1,2020-06-12 11:21:07,189.54,1,2020-06-12 11:21:07,191.74,6,2020-06-12 11:21:07,55.95,23,2020-06-12 11:21:07,56.86,1,2020-06-12 11:21:07,41.02,7,2020-06-12 11:21:07,42.28,9,2020-06-12 11:21:07,118.92,8,2020-06-12 11:21:07,120.18,12,2020-06-12 11:21:07,46.28,27,2020-06-12 11:21:07,47.55,28,2020-06-12 11:21:07
