,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AXP,AXP,AXP,AXP,AXP,AXP,BA,BA,BA,BA,BA,BA,CAT,CAT,CAT,CAT,CAT,CAT,CSCO,CSCO,CSCO,CSCO,CSCO,CSCO,CVX,CVX,CVX,CVX,CVX,CVX,DIA,DIA,DIA,DIA,DIA,DIA,DIS,DIS,DIS,DIS,DIS,DIS,GS,GS,GS,GS,GS,GS,HD,HD,HD,HD,HD,HD,IBM,IBM,IBM,IBM,IBM,IBM,INTC,INTC,INTC,INTC,INTC,INTC,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,JPM,JPM,JPM,JPM,JPM,JPM,KO,KO,KO,KO,KO,KO,MCD,MCD,MCD,MCD,MCD,MCD,MMM,MMM,MMM,MMM,MMM,MMM,MRK,MRK,MRK,MRK,MRK,MRK,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,NKE,NKE,NKE,NKE,NKE,NKE,PFE,PFE,PFE,PFE,PFE,PFE,PG,PG,PG,PG,PG,PG,SPY,SPY,SPY,SPY,SPY,SPY,TRV,TRV,TRV,TRV,TRV,TRV,UNH,UNH,UNH,UNH,UNH,UNH,V,V,V,V,V,V,VZ,VZ,VZ,VZ,VZ,VZ,WBA,WBA,WBA,WBA,WBA,WBA,WMT,WMT,WMT,WMT,WMT,WMT,XOM,XOM,XOM,XOM,XOM,XOM
2018-12-17 10:16:00,166.55,7,2018-12-17 10:06:42,167.87,2,2018-12-17 10:15:30,103.71,6,2018-12-17 09:43:38,105.55,7,2018-12-17 09:30:15,316.51,1,2018-12-17 09:49:33,321.57,4,2018-12-17 10:15:30,124.57,7,2018-12-17 09:50:10,127.11,3,2018-12-17 09:30:27,45.01,83,2018-12-17 09:53:50,46.0,6,2018-12-17 09:30:12,113.15,17,2018-12-17 09:33:02,114.35,3,2018-12-17 09:41:54,238.98,15,2018-12-17 09:57:57,240.33,13,2018-12-17 10:15:21,111.6,6,2018-12-17 09:43:39,112.76,5,2018-12-17 09:30:35,168.39,2,2018-12-17 09:55:45,170.34,5,2018-12-17 10:15:34,169.47,1,2018-12-17 09:43:44,171.97,3,2018-12-17 09:37:26,118.09,2,2018-12-17 09:53:47,119.88,2,2018-12-17 09:30:32,47.6,63,2018-12-17 09:52:19,48.18,75,2018-12-17 10:15:20,129.03,8,2018-12-17 09:48:50,131.2,6,2018-12-17 09:59:52,99.05,7,2018-12-17 09:31:52,100.12,4,2018-12-17 10:03:38,49.01,30,2018-12-17 09:47:20,49.54,9,2018-12-17 09:31:21,181.29,3,2018-12-17 09:46:30,183.58,7,2018-12-17 09:30:58,193.79,2,2018-12-17 09:48:32,196.85,4,2018-12-17 09:30:10,75.33,3,2018-12-17 09:38:59,76.31,22,2018-12-17 10:13:00,104.1,21,2018-12-17 09:55:53,105.74,2,2018-12-17 09:30:25,69.65,2,2018-12-17 09:50:33,71.68,4,2018-12-17 09:30:29,43.32,9,2018-12-17 09:38:55,43.87,56,2018-12-17 10:15:26,94.86,5,2018-12-17 10:04:08,96.1,14,2018-12-17 09:33:04,258.02,61,2018-12-17 10:09:17,259.47,59,2018-12-17 09:30:33,119.88,5,2018-12-17 09:53:49,121.21,2,2018-12-17 09:30:32,258.27,1,2018-12-17 10:09:21,261.56,2,2018-12-17 09:30:32,132.25,6,2018-12-17 09:55:01,134.6,2,2018-12-17 09:30:33,56.58,27,2018-12-17 10:04:57,57.33,6,2018-12-17 09:31:29,77.54,4,2018-12-17 09:30:34,78.34,7,2018-12-17 09:48:22,90.74,14,2018-12-17 10:09:10,91.65,7,2018-12-17 09:34:49,74.82,26,2018-12-17 10:09:24,75.57,13,2018-12-17 09:30:30
2018-12-17 10:17:00,166.42,1,2018-12-17 10:06:37,167.87,2,2018-12-17 10:15:30,103.71,6,2018-12-17 09:43:38,105.19,3,2018-12-17 09:35:11,315.53,6,2018-12-17 09:45:12,321.57,4,2018-12-17 10:15:25,124.57,7,2018-12-17 09:50:10,127.11,3,2018-12-17 09:30:27,45.01,83,2018-12-17 09:53:50,46.0,6,2018-12-17 09:30:12,113.15,17,2018-12-17 09:33:02,114.35,3,2018-12-17 09:41:54,238.75,12,2018-12-17 09:57:15,240.33,13,2018-12-17 10:15:21,111.6,6,2018-12-17 09:43:39,112.76,5,2018-12-17 09:30:35,168.05,1,2018-12-17 09:53:47,170.34,5,2018-12-17 10:15:36,169.47,1,2018-12-17 09:43:44,171.97,3,2018-12-17 09:37:26,118.09,2,2018-12-17 09:53:47,119.87,2,2018-12-17 09:30:32,47.6,63,2018-12-17 09:52:19,48.18,75,2018-12-17 10:15:20,128.95,1,2018-12-17 09:48:39,131.2,6,2018-12-17 09:59:52,99.05,7,2018-12-17 09:31:52,100.12,4,2018-12-17 10:03:38,49.01,30,2018-12-17 09:47:20,49.54,9,2018-12-17 09:31:21,181.29,3,2018-12-17 09:46:30,183.58,7,2018-12-17 09:30:58,193.79,2,2018-12-17 09:48:32,196.85,4,2018-12-17 09:30:10,75.33,3,2018-12-17 09:38:59,76.31,22,2018-12-17 10:13:00,103.86,20,2018-12-17 09:53:48,105.74,2,2018-12-17 09:30:25,69.67,9,2018-12-17 09:51:16,71.68,4,2018-12-17 09:30:29,43.32,9,2018-12-17 09:38:55,43.87,56,2018-12-17 10:15:51,94.86,5,2018-12-17 10:04:08,96.06,16,2018-12-17 09:33:08,257.74,63,2018-12-17 09:57:27,259.47,59,2018-12-17 09:30:33,119.88,5,2018-12-17 09:53:49,121.21,2,2018-12-17 09:30:32,258.27,1,2018-12-17 10:09:21,261.56,2,2018-12-17 09:30:32,132.04,1,2018-12-17 09:54:04,134.6,2,2018-12-17 09:30:33,56.54,17,2018-12-17 10:16:13,57.33,6,2018-12-17 09:31:29,77.54,4,2018-12-17 09:30:34,78.34,7,2018-12-17 09:48:22,90.74,14,2018-12-17 10:09:10,91.65,7,2018-12-17 09:34:49,74.82,26,2018-12-17 10:09:24,75.57,13,2018-12-17 09:30:30
2018-12-17 10:18:00,166.36,3,2018-12-17 10:06:32,167.87,2,2018-12-17 10:15:30,103.71,6,2018-12-17 09:43:38,105.21,3,2018-12-17 09:35:03,316.23,1,2018-12-17 09:49:03,321.57,4,2018-12-17 10:15:25,124.57,7,2018-12-17 09:50:10,127.11,3,2018-12-17 09:30:27,45.01,83,2018-12-17 09:53:50,46.0,6,2018-12-17 09:30:12,113.15,17,2018-12-17 09:33:02,114.35,3,2018-12-17 09:41:54,238.79,2,2018-12-17 09:57:27,240.33,13,2018-12-17 10:15:21,111.6,6,2018-12-17 09:43:39,112.76,5,2018-12-17 09:30:35,168.01,2,2018-12-17 09:53:36,170.34,5,2018-12-17 10:15:36,169.47,1,2018-12-17 09:43:44,171.97,3,2018-12-17 09:37:26,118.09,2,2018-12-17 09:53:47,119.62,2,2018-12-17 09:31:44,47.6,63,2018-12-17 09:52:19,48.18,75,2018-12-17 10:15:20,129.52,1,2018-12-17 09:58:07,131.2,6,2018-12-17 09:59:52,99.05,7,2018-12-17 09:31:52,100.12,4,2018-12-17 10:03:38,49.01,30,2018-12-17 09:47:20,49.54,9,2018-12-17 09:31:21,181.29,3,2018-12-17 09:46:30,183.58,7,2018-12-17 09:30:58,193.79,2,2018-12-17 09:48:32,196.85,4,2018-12-17 09:30:10,75.33,3,2018-12-17 09:38:59,76.31,22,2018-12-17 10:13:00,103.86,20,2018-12-17 09:53:48,105.74,2,2018-12-17 09:30:25,69.68,3,2018-12-17 09:51:16,71.68,4,2018-12-17 09:30:29,43.32,9,2018-12-17 09:38:55,43.87,56,2018-12-17 10:15:51,94.86,5,2018-12-17 10:04:08,96.1,14,2018-12-17 09:33:04,257.72,48,2018-12-17 09:57:27,259.47,59,2018-12-17 09:30:33,119.88,5,2018-12-17 09:53:49,121.21,2,2018-12-17 09:30:32,258.27,1,2018-12-17 10:09:21,261.56,2,2018-12-17 09:30:32,132.03,17,2018-12-17 09:54:03,134.6,2,2018-12-17 09:30:33,56.54,17,2018-12-17 10:16:13,57.33,6,2018-12-17 09:31:29,77.54,4,2018-12-17 09:30:34,78.34,7,2018-12-17 09:48:22,90.74,14,2018-12-17 10:09:10,91.65,7,2018-12-17 09:34:49,74.82,26,2018-12-17 10:09:24,75.57,13,2018-12-17 09:30:30
2018-12-17 10:19:00,166.47,8,2018-12-17 10:06:40,167.87,2,2018-12-17 10:15:30,103.71,6,2018-12-17 09:43:38,105.54,6,2018-12-17 09:30:44,317.19,8,2018-12-17 09:56:01,321.57,4,2018-12-17 10:15:25,124.57,7,2018-12-17 09:50:10,127.11,3,2018-12-17 09:30:27,45.01,83,2018-12-17 09:53:50,46.0,6,2018-12-17 09:30:12,113.15,17,2018-12-17 09:33:02,114.35,3,2018-12-17 09:41:54,238.94,13,2018-12-17 09:57:34,240.33,13,2018-12-17 10:15:21,111.6,6,2018-12-17 09:43:39,112.76,5,2018-12-17 09:30:35,168.08,2,2018-12-17 09:53:51,170.34,5,2018-12-17 10:15:36,169.47,1,2018-12-17 09:43:44,171.97,3,2018-12-17 09:37:26,118.09,2,2018-12-17 09:53:47,119.64,4,2018-12-17 09:31:44,47.6,63,2018-12-17 09:52:19,48.18,75,2018-12-17 10:15:20,130.22,1,2018-12-17 10:16:52,131.65,10,2018-12-17 10:19:00,99.05,7,2018-12-17 09:31:52,100.12,4,2018-12-17 10:03:38,49.01,30,2018-12-17 09:47:20,49.54,9,2018-12-17 09:31:21,181.29,3,2018-12-17 09:46:30,183.58,7,2018-12-17 09:30:58,194.08,4,2018-12-17 09:54:02,196.85,4,2018-12-17 09:30:10,75.33,3,2018-12-17 09:38:59,76.31,22,2018-12-17 10:13:00,103.86,20,2018-12-17 09:53:48,105.74,2,2018-12-17 09:30:25,69.66,3,2018-12-17 09:50:33,71.68,4,2018-12-17 09:30:29,43.32,9,2018-12-17 09:38:55,43.87,56,2018-12-17 10:15:51,94.86,5,2018-12-17 10:04:08,96.04,10,2018-12-17 09:33:08,257.84,25,2018-12-17 09:57:32,259.47,59,2018-12-17 09:30:33,119.88,5,2018-12-17 09:53:49,121.21,2,2018-12-17 09:30:32,258.27,1,2018-12-17 10:09:21,261.56,2,2018-12-17 09:30:32,132.03,17,2018-12-17 09:54:03,134.6,2,2018-12-17 09:30:33,56.52,25,2018-12-17 10:18:56,57.33,6,2018-12-17 09:31:29,77.54,4,2018-12-17 09:30:34,78.34,7,2018-12-17 09:48:22,90.74,14,2018-12-17 10:09:10,91.65,7,2018-12-17 09:34:49,74.82,26,2018-12-17 10:09:24,75.57,13,2018-12-17 09:30:30
2018-12-17 10:21:00,166.25,13,2018-12-17 10:05:20,167.87,2,2018-12-17 10:15:30,103.71,6,2018-12-17 09:43:38,105.12,2,2018-12-17 09:37:06,317.08,1,2018-12-17 09:54:30,321.57,4,2018-12-17 10:15:25,124.57,7,2018-12-17 09:50:10,127.11,3,2018-12-17 09:30:27,45.01,83,2018-12-17 09:53:50,46.0,6,2018-12-17 09:30:12,113.15,17,2018-12-17 09:33:02,114.35,3,2018-12-17 09:41:54,238.68,31,2018-12-17 09:54:16,240.33,13,2018-12-17 10:15:21,111.6,6,2018-12-17 09:43:39,112.76,5,2018-12-17 09:30:35,168.01,2,2018-12-17 09:53:36,170.34,5,2018-12-17 10:15:36,169.47,1,2018-12-17 09:43:44,171.97,3,2018-12-17 09:37:26,118.09,2,2018-12-17 09:53:47,119.54,1,2018-12-17 09:31:52,47.6,63,2018-12-17 09:52:19,48.18,75,2018-12-17 10:15:20,129.85,2,2018-12-17 10:13:26,131.65,10,2018-12-17 10:19:00,99.05,7,2018-12-17 09:31:52,100.12,4,2018-12-17 10:03:38,49.01,30,2018-12-17 09:47:20,49.54,9,2018-12-17 09:31:21,181.29,3,2018-12-17 09:46:30,183.58,7,2018-12-17 09:30:58,193.79,2,2018-12-17 09:48:32,196.85,4,2018-12-17 09:30:10,75.33,3,2018-12-17 09:38:59,76.31,22,2018-12-17 10:13:00,103.86,20,2018-12-17 09:53:48,105.74,2,2018-12-17 09:30:25,69.66,3,2018-12-17 09:50:33,71.68,4,2018-12-17 09:30:29,43.32,9,2018-12-17 09:38:55,43.87,56,2018-12-17 10:15:51,94.86,5,2018-12-17 10:04:08,96.05,13,2018-12-17 09:33:08,257.66,82,2018-12-17 09:56:07,259.47,59,2018-12-17 09:30:33,119.88,5,2018-12-17 09:53:49,121.21,2,2018-12-17 09:30:32,258.27,1,2018-12-17 10:09:21,261.56,2,2018-12-17 09:30:32,132.03,17,2018-12-17 09:54:03,134.6,2,2018-12-17 09:30:33,56.48,12,2018-12-17 10:20:59,57.33,6,2018-12-17 09:31:29,77.54,4,2018-12-17 09:30:34,78.34,7,2018-12-17 09:48:22,90.74,14,2018-12-17 10:09:10,91.65,7,2018-12-17 09:34:49,74.82,26,2018-12-17 10:09:24,75.57,13,2018-12-17 09:30:30
2018-12-17 10:22:00,166.29,18,2018-12-17 10:05:23,167.87,2,2018-12-17 10:15:30,103.71,6,2018-12-17 09:43:38,105.01,1,2018-12-17 09:37:27,317.19,8,2018-12-17 09:56:01,321.57,4,2018-12-17 10:15:25,124.57,7,2018-12-17 09:50:10,127.11,3,2018-12-17 09:30:27,45.01,83,2018-12-17 09:53:50,46.0,6,2018-12-17 09:30:12,113.15,17,2018-12-17 09:33:02,114.35,3,2018-12-17 09:41:54,238.61,13,2018-12-17 09:54:05,240.33,13,2018-12-17 10:15:21,111.6,6,2018-12-17 09:43:39,112.76,5,2018-12-17 09:30:35,168.01,2,2018-12-17 09:53:36,170.34,5,2018-12-17 10:15:36,169.47,1,2018-12-17 09:43:44,171.78,3,2018-12-17 09:38:49,118.09,2,2018-12-17 09:53:47,119.33,5,2018-12-17 09:37:29,47.6,63,2018-12-17 09:52:19,48.18,75,2018-12-17 10:15:20,129.8,1,2018-12-17 10:13:22,131.65,10,2018-12-17 10:19:00,99.05,7,2018-12-17 09:31:52,100.12,4,2018-12-17 10:03:38,49.01,30,2018-12-17 09:47:20,49.54,9,2018-12-17 09:31:21,181.29,3,2018-12-17 09:46:30,183.58,7,2018-12-17 09:30:58,193.79,2,2018-12-17 09:48:32,196.85,4,2018-12-17 09:30:10,75.33,3,2018-12-17 09:38:59,76.31,22,2018-12-17 10:13:00,103.86,20,2018-12-17 09:53:48,105.74,2,2018-12-17 09:30:25,69.66,3,2018-12-17 09:50:33,71.68,4,2018-12-17 09:30:29,43.32,9,2018-12-17 09:38:55,43.87,56,2018-12-17 10:15:51,94.86,5,2018-12-17 10:04:08,96.06,16,2018-12-17 09:33:08,257.62,12,2018-12-17 09:55:03,259.47,59,2018-12-17 09:30:33,119.88,5,2018-12-17 09:53:49,121.21,2,2018-12-17 09:30:32,258.27,1,2018-12-17 10:09:21,261.56,2,2018-12-17 09:30:32,132.03,17,2018-12-17 09:54:03,134.6,2,2018-12-17 09:30:33,56.48,12,2018-12-17 10:20:59,57.33,6,2018-12-17 09:31:29,77.54,4,2018-12-17 09:30:34,78.34,7,2018-12-17 09:48:22,90.74,14,2018-12-17 10:09:10,91.65,7,2018-12-17 09:34:49,74.82,26,2018-12-17 10:09:24,75.57,13,2018-12-17 09:30:30
2018-12-17 10:23:00,166.18,9,2018-12-17 10:05:16,167.87,2,2018-12-17 10:15:30,103.71,6,2018-12-17 10:23:00,104.92,7,2018-12-17 09:37:49,317.48,2,2018-12-17 09:56:52,321.88,1,2018-12-17 10:22:21,124.57,7,2018-12-17 09:50:10,127.11,3,2018-12-17 09:30:27,45.01,83,2018-12-17 09:53:50,46.0,6,2018-12-17 09:30:12,113.15,17,2018-12-17 09:33:02,114.35,3,2018-12-17 09:41:54,238.6,27,2018-12-17 09:54:04,240.33,13,2018-12-17 10:15:21,111.6,6,2018-12-17 09:43:39,112.76,5,2018-12-17 09:30:35,168.01,2,2018-12-17 09:53:36,170.34,5,2018-12-17 10:15:36,169.47,1,2018-12-17 09:43:44,171.82,2,2018-12-17 09:38:46,117.9,6,2018-12-17 10:23:00,119.03,2,2018-12-17 09:40:41,47.6,63,2018-12-17 09:52:19,48.18,75,2018-12-17 10:15:20,129.35,6,2018-12-17 09:57:38,131.65,10,2018-12-17 10:19:00,99.05,7,2018-12-17 09:31:52,100.12,4,2018-12-17 10:03:38,49.01,30,2018-12-17 09:47:20,49.54,9,2018-12-17 09:31:21,181.29,3,2018-12-17 09:46:30,183.58,7,2018-12-17 09:30:58,193.79,2,2018-12-17 09:48:32,196.85,4,2018-12-17 09:30:10,75.33,3,2018-12-17 09:38:59,76.31,22,2018-12-17 10:13:00,103.86,20,2018-12-17 09:53:48,105.74,2,2018-12-17 09:30:25,69.65,2,2018-12-17 09:50:33,71.68,4,2018-12-17 09:30:29,43.32,9,2018-12-17 09:38:55,43.89,54,2018-12-17 10:22:27,94.86,5,2018-12-17 10:04:08,95.92,5,2018-12-17 09:35:45,257.56,45,2018-12-17 09:55:00,259.47,59,2018-12-17 09:30:33,119.88,5,2018-12-17 09:53:49,121.21,2,2018-12-17 09:30:32,258.27,1,2018-12-17 10:09:21,261.56,2,2018-12-17 09:30:32,132.03,17,2018-12-17 09:54:03,134.42,5,2018-12-17 09:30:33,56.45,23,2018-12-17 10:22:47,57.33,6,2018-12-17 09:31:29,77.54,4,2018-12-17 09:30:34,78.34,7,2018-12-17 09:48:22,90.74,14,2018-12-17 10:09:10,91.65,7,2018-12-17 09:34:49,74.82,26,2018-12-17 10:09:24,75.57,13,2018-12-17 09:30:30
2018-12-17 10:24:00,166.22,25,2018-12-17 10:05:19,167.87,2,2018-12-17 10:15:30,103.66,2,2018-12-17 10:23:25,104.86,9,2018-12-17 09:37:54,317.51,1,2018-12-17 09:56:52,321.94,3,2018-12-17 10:23:41,124.57,7,2018-12-17 09:50:10,127.11,3,2018-12-17 09:30:27,45.01,83,2018-12-17 09:53:50,46.0,6,2018-12-17 09:30:12,113.15,17,2018-12-17 09:33:02,114.35,3,2018-12-17 09:41:54,238.65,11,2018-12-17 09:54:14,240.33,13,2018-12-17 10:15:21,111.6,6,2018-12-17 09:43:39,112.76,5,2018-12-17 09:30:35,168.01,2,2018-12-17 09:53:36,170.34,5,2018-12-17 10:15:36,169.47,1,2018-12-17 09:43:44,171.76,1,2018-12-17 09:39:15,117.84,2,2018-12-17 10:23:09,119.19,2,2018-12-17 09:39:17,47.6,63,2018-12-17 09:52:19,48.18,75,2018-12-17 10:15:20,129.73,7,2018-12-17 10:13:21,131.65,10,2018-12-17 10:19:00,99.05,7,2018-12-17 09:31:52,100.12,4,2018-12-17 10:03:38,49.01,30,2018-12-17 09:47:20,49.54,9,2018-12-17 09:31:21,181.29,3,2018-12-17 09:46:30,183.58,7,2018-12-17 09:30:58,193.79,2,2018-12-17 09:48:32,196.85,4,2018-12-17 09:30:10,75.33,3,2018-12-17 09:38:59,76.31,22,2018-12-17 10:13:00,103.86,20,2018-12-17 09:53:48,105.74,2,2018-12-17 09:30:25,69.65,2,2018-12-17 09:50:33,71.68,4,2018-12-17 09:30:29,43.32,9,2018-12-17 09:38:55,43.89,76,2018-12-17 10:23:46,94.86,5,2018-12-17 10:04:08,95.97,6,2018-12-17 09:35:08,257.63,65,2018-12-17 09:56:05,259.47,59,2018-12-17 09:30:33,119.88,5,2018-12-17 09:53:49,121.21,2,2018-12-17 09:30:32,258.27,1,2018-12-17 10:09:21,261.56,2,2018-12-17 09:30:32,132.03,17,2018-12-17 09:54:03,134.43,7,2018-12-17 09:30:33,56.44,14,2018-12-17 10:23:58,57.33,6,2018-12-17 09:31:29,77.54,4,2018-12-17 09:30:34,78.34,7,2018-12-17 09:48:22,90.74,14,2018-12-17 10:09:10,91.65,7,2018-12-17 09:34:49,74.82,26,2018-12-17 10:09:24,75.57,13,2018-12-17 09:30:30
2018-12-17 10:25:00,166.25,13,2018-12-17 10:05:20,167.87,2,2018-12-17 10:15:30,103.65,4,2018-12-17 10:24:58,104.77,1,2018-12-17 09:38:21,317.4,1,2018-12-17 09:56:52,321.94,3,2018-12-17 10:23:40,124.57,7,2018-12-17 09:50:10,127.11,3,2018-12-17 09:30:27,45.01,83,2018-12-17 09:53:50,46.0,6,2018-12-17 09:30:12,113.15,17,2018-12-17 09:33:02,114.35,3,2018-12-17 09:41:54,238.51,21,2018-12-17 09:53:51,240.33,13,2018-12-17 10:15:21,111.6,6,2018-12-17 09:43:39,112.76,5,2018-12-17 09:30:35,168.01,2,2018-12-17 09:53:36,170.34,5,2018-12-17 10:15:36,169.47,1,2018-12-17 09:43:44,171.55,4,2018-12-17 09:40:19,117.84,2,2018-12-17 10:23:09,119.12,3,2018-12-17 09:40:18,47.6,63,2018-12-17 09:52:19,48.18,75,2018-12-17 10:15:20,129.58,3,2018-12-17 09:58:09,131.65,10,2018-12-17 10:19:00,99.05,7,2018-12-17 09:31:52,100.12,4,2018-12-17 10:03:38,49.01,30,2018-12-17 09:47:20,49.54,9,2018-12-17 09:31:21,181.29,3,2018-12-17 09:46:30,183.58,7,2018-12-17 09:30:58,193.79,2,2018-12-17 09:48:32,196.85,4,2018-12-17 09:30:10,75.33,3,2018-12-17 09:38:59,76.31,22,2018-12-17 10:13:00,103.86,20,2018-12-17 09:53:48,105.74,2,2018-12-17 09:30:25,69.65,2,2018-12-17 09:50:33,71.68,4,2018-12-17 09:30:29,43.32,9,2018-12-17 09:38:55,43.89,76,2018-12-17 10:22:27,94.82,16,2018-12-17 10:25:00,95.82,23,2018-12-17 09:38:44,257.47,29,2018-12-17 09:54:14,259.46,81,2018-12-17 09:30:33,119.88,5,2018-12-17 09:53:49,121.21,2,2018-12-17 09:30:32,258.25,2,2018-12-17 10:24:57,260.68,2,2018-12-17 09:30:51,132.03,17,2018-12-17 09:54:03,134.29,2,2018-12-17 09:30:36,56.4,43,2018-12-17 10:25:00,57.33,6,2018-12-17 09:31:29,77.54,4,2018-12-17 09:30:34,78.34,7,2018-12-17 09:48:22,90.74,14,2018-12-17 10:09:10,91.65,7,2018-12-17 09:34:49,74.82,26,2018-12-17 10:09:24,75.57,13,2018-12-17 09:30:30
2018-12-17 10:26:00,166.28,6,2018-12-17 10:05:23,167.87,2,2018-12-17 10:15:30,103.64,5,2018-12-17 10:25:03,104.82,1,2018-12-17 09:37:56,317.85,1,2018-12-17 09:57:27,321.94,6,2018-12-17 10:23:40,124.57,7,2018-12-17 09:50:10,127.11,3,2018-12-17 09:30:27,45.01,83,2018-12-17 09:53:50,46.0,6,2018-12-17 09:30:12,113.15,17,2018-12-17 09:33:02,114.35,3,2018-12-17 09:41:54,238.73,23,2018-12-17 09:54:43,240.33,13,2018-12-17 10:15:21,111.6,6,2018-12-17 09:43:39,112.76,5,2018-12-17 09:30:35,168.01,2,2018-12-17 09:53:36,170.34,5,2018-12-17 10:15:36,169.47,1,2018-12-17 09:43:44,171.78,3,2018-12-17 09:38:49,117.84,2,2018-12-17 10:23:09,119.32,5,2018-12-17 09:37:30,47.6,63,2018-12-17 09:52:19,48.18,75,2018-12-17 10:15:20,129.6,6,2018-12-17 10:10:42,131.65,10,2018-12-17 10:19:00,99.05,7,2018-12-17 09:31:52,100.12,4,2018-12-17 10:03:38,49.01,30,2018-12-17 09:47:20,49.54,9,2018-12-17 09:31:21,181.29,3,2018-12-17 09:46:30,183.58,7,2018-12-17 09:30:58,193.79,2,2018-12-17 09:48:32,196.85,4,2018-12-17 09:30:10,75.33,3,2018-12-17 09:38:59,76.31,22,2018-12-17 10:13:00,103.9,32,2018-12-17 09:53:51,105.74,2,2018-12-17 09:30:25,69.65,2,2018-12-17 09:50:33,71.68,4,2018-12-17 09:30:29,43.32,9,2018-12-17 09:38:55,43.9,59,2018-12-17 10:25:38,94.8,12,2018-12-17 10:25:58,95.8,10,2018-12-17 09:38:56,257.73,35,2018-12-17 09:57:27,259.47,59,2018-12-17 09:30:33,119.88,5,2018-12-17 09:53:49,121.21,2,2018-12-17 09:30:32,258.25,2,2018-12-17 10:25:04,260.98,5,2018-12-17 09:30:36,132.03,17,2018-12-17 09:54:03,134.41,3,2018-12-17 09:30:34,56.4,43,2018-12-17 10:25:00,57.33,6,2018-12-17 09:31:29,77.54,4,2018-12-17 09:30:34,78.34,7,2018-12-17 09:48:22,90.74,14,2018-12-17 10:09:10,91.65,7,2018-12-17 09:34:49,74.82,26,2018-12-17 10:09:24,75.57,13,2018-12-17 09:30:30
2018-12-17 10:27:00,166.49,4,2018-12-17 10:06:41,167.87,2,2018-12-17 10:15:30,103.64,5,2018-12-17 10:25:03,105.01,1,2018-12-17 09:37:27,318.63,1,2018-12-17 10:11:42,322.64,3,2018-12-17 10:26:58,124.64,2,2018-12-17 09:50:11,127.11,3,2018-12-17 09:30:27,45.01,83,2018-12-17 09:53:50,46.0,6,2018-12-17 09:30:12,113.15,17,2018-12-17 09:33:02,114.35,3,2018-12-17 09:41:54,238.93,8,2018-12-17 09:57:34,240.33,13,2018-12-17 10:15:21,111.6,6,2018-12-17 09:43:39,112.76,5,2018-12-17 09:30:35,168.01,2,2018-12-17 09:53:36,170.34,5,2018-12-17 10:15:36,169.47,1,2018-12-17 09:43:44,171.97,3,2018-12-17 09:37:26,117.84,2,2018-12-17 10:23:09,119.39,1,2018-12-17 09:37:27,47.6,63,2018-12-17 09:52:19,48.18,72,2018-12-17 10:15:20,129.06,3,2018-12-17 09:48:58,131.65,10,2018-12-17 10:19:00,99.05,7,2018-12-17 09:31:52,100.12,4,2018-12-17 10:03:38,49.01,30,2018-12-17 09:47:20,49.54,9,2018-12-17 09:31:21,181.29,3,2018-12-17 09:46:30,183.58,7,2018-12-17 09:30:58,193.92,3,2018-12-17 09:50:05,196.85,4,2018-12-17 09:30:10,75.33,3,2018-12-17 09:38:59,76.31,22,2018-12-17 10:13:00,104.06,26,2018-12-17 09:55:43,105.74,2,2018-12-17 09:30:25,69.79,3,2018-12-17 09:54:28,71.68,4,2018-12-17 09:30:29,43.32,9,2018-12-17 09:38:55,43.92,26,2018-12-17 10:26:59,94.78,10,2018-12-17 10:26:26,95.79,12,2018-12-17 09:39:46,258.01,81,2018-12-17 10:06:31,259.47,59,2018-12-17 09:30:33,119.88,5,2018-12-17 09:53:49,121.21,2,2018-12-17 09:30:32,258.25,2,2018-12-17 10:26:22,261.56,2,2018-12-17 09:30:32,132.05,3,2018-12-17 09:54:04,134.6,2,2018-12-17 09:30:33,56.35,28,2018-12-17 10:26:55,57.33,6,2018-12-17 09:31:29,77.54,4,2018-12-17 09:30:34,78.34,7,2018-12-17 09:48:22,90.74,14,2018-12-17 10:09:10,91.65,7,2018-12-17 09:34:49,74.82,26,2018-12-17 10:09:24,75.57,13,2018-12-17 09:30:30
